"","flight","plane","city1","city2","city3","city4","city5"
"493","NS3225","738","石家庄","南京","厦门",NA,NA
"494","NS3226","738","厦门","南京","石家庄",NA,NA
"495","NS3241","738","石家庄","重庆","南宁",NA,NA
"496","NS3242","738","南宁","重庆","石家庄",NA,NA
"497","NS3243","738","石家庄","南京","福州",NA,NA
"498","NS3244","738","福州","南京","石家庄",NA,NA
"499","NS3245","738","石家庄","呼和浩特","满洲里",NA,NA
"500","NS3245","738","石家庄","呼和浩特","满洲里",NA,NA
"501","NS3246","738","满洲里","呼和浩特","石家庄",NA,NA
"502","NS3246","738","满洲里","呼和浩特","石家庄",NA,NA
"503","NS3267","738","石家庄","深圳",NA,NA,NA
"504","NS3268","738","深圳","石家庄",NA,NA,NA
"505","NS3299","738","石家庄","长沙","海口",NA,NA
"506","NS3300","738","海口","长沙","石家庄",NA,NA
"507","NS3301","738","石家庄","桂林","三亚",NA,NA
"508","NS3301","738","石家庄","桂林","三亚",NA,NA
"509","NS3302","738","三亚","桂林","石家庄",NA,NA
"510","SC4683","738","海拉尔","沈阳",NA,NA,NA
"511","SC4684","738","沈阳","海拉尔",NA,NA,NA
"512","SC4843","738","海拉尔","长春",NA,NA,NA
"513","SC4844","738","长春","海拉尔",NA,NA,NA
"514","SC8757","738","天津","桂林",NA,NA,NA
"515","SC8758","738","桂林","天津",NA,NA,NA
"516","CA1417","73G","天津","贵阳","丽江",NA,NA
"517","CA1418","73G","丽江","贵阳","天津",NA,NA
"518","CA1679","73G","天津","重庆",NA,NA,NA
"519","CA1680","73G","重庆","天津",NA,NA,NA
"520","MU2255","73G","北京首都","吕梁",NA,NA,NA
"521","MU2256","73G","吕梁","北京首都",NA,NA,NA
"522","NS3221","73G","石家庄","重庆",NA,NA,NA
"523","NS3222","73G","重庆","石家庄",NA,NA,NA
"524","NS3227","73G","石家庄","南宁","海口",NA,NA
"525","NS3228","73G","海口","南宁","石家庄",NA,NA
"526","NS3269","73G","石家庄","昆明",NA,NA,NA
"527","NS3270","73G","昆明","石家庄",NA,NA,NA
"528","NS3311","73G","石家庄","昆明",NA,NA,NA
"529","NS3311","73G","石家庄","昆明",NA,NA,NA
"530","NS3312","73G","昆明","石家庄",NA,NA,NA
"531","NS3312","73G","昆明","石家庄",NA,NA,NA
"532","HU7176","788","呼和浩特","北京首都",NA,NA,NA
"533","HU7176","788","呼和浩特","北京首都",NA,NA,NA
"534","G52929","CR2","呼和浩特","天津",NA,NA,NA
"535","G52929","CR2","呼和浩特","天津",NA,NA,NA
"536","G52930","CR2","天津","呼和浩特",NA,NA,NA
"537","G52930","CR2","天津","呼和浩特",NA,NA,NA
"538","G52930","CR2","天津","呼和浩特",NA,NA,NA
"539","G52651","CR9","呼和浩特","乌兰浩特",NA,NA,NA
"540","G52652","CR9","乌兰浩特","呼和浩特",NA,NA,NA
"541","G52655","CR9","呼和浩特","满洲里",NA,NA,NA
"542","G52656","CR9","满洲里","呼和浩特",NA,NA,NA
"543","G52669","CR9","天津","固原","银川",NA,NA
"544","G52670","CR9","银川","固原","天津",NA,NA
"545","G52715","CR9","呼和浩特","乌海",NA,NA,NA
"546","G52716","CR9","乌海","呼和浩特",NA,NA,NA
"547","G52717","CR9","呼和浩特","阿尔山","哈尔滨",NA,NA
"548","G52718","CR9","哈尔滨","阿尔山","呼和浩特",NA,NA
"549","G52719","CR9","呼和浩特","锡林浩特","哈尔滨",NA,NA
"550","G52720","CR9","哈尔滨","锡林浩特","呼和浩特",NA,NA
"551","G52729","CR9","呼和浩特","通辽","满洲里",NA,NA
"552","G52730","CR9","满洲里","通辽","呼和浩特",NA,NA
"553","G52733","CR9","呼和浩特","乌兰浩特","沈阳",NA,NA
"554","G52733","CR9","呼和浩特","乌兰浩特","沈阳",NA,NA
"555","G52733","CR9","呼和浩特","乌兰浩特","沈阳",NA,NA
"556","G52734","CR9","沈阳","乌兰浩特","呼和浩特",NA,NA
"557","G52734","CR9","沈阳","乌兰浩特","呼和浩特",NA,NA
"558","G52734","CR9","沈阳","乌兰浩特","呼和浩特",NA,NA
"559","G52737","CR9","呼和浩特","二连浩特",NA,NA,NA
"560","G52738","CR9","二连浩特","呼和浩特",NA,NA,NA
"561","G52739","CR9","呼和浩特","通辽",NA,NA,NA
"562","G52740","CR9","通辽","呼和浩特",NA,NA,NA
"563","G52743","CR9","呼和浩特","乌兰浩特","阿尔山",NA,NA
"564","G52744","CR9","阿尔山","乌兰浩特","呼和浩特",NA,NA
"565","G52745","CR9","天津","乌兰察布",NA,NA,NA
"566","G52745","CR9","天津","乌兰察布",NA,NA,NA
"567","G52746","CR9","乌兰察布","天津",NA,NA,NA
"568","G52746","CR9","乌兰察布","天津",NA,NA,NA
"569","G52753","CR9","呼和浩特","海拉尔","加格达奇",NA,NA
"570","G52754","CR9","加格达奇","海拉尔","呼和浩特",NA,NA
"571","G52773","CR9","呼和浩特","通辽",NA,NA,NA
"572","G52774","CR9","通辽","呼和浩特",NA,NA,NA
"573","G52775","CR9","呼和浩特","阿尔山","乌兰浩特",NA,NA
"574","G52776","CR9","乌兰浩特","阿尔山","呼和浩特",NA,NA
"575","G52793","CR9","呼和浩特","乌兰浩特","哈尔滨",NA,NA
"576","G52793","CR9","呼和浩特","乌兰浩特","哈尔滨",NA,NA
"577","G52794","CR9","哈尔滨","乌兰浩特","呼和浩特",NA,NA
"578","G52794","CR9","哈尔滨","乌兰浩特","呼和浩特",NA,NA
"579","G52797","CR9","呼和浩特","赤峰",NA,NA,NA
"580","G52798","CR9","赤峰","呼和浩特",NA,NA,NA
"581","G52805","CR9","呼和浩特","赤峰",NA,NA,NA
"582","G52806","CR9","赤峰","呼和浩特",NA,NA,NA
"583","G52903","CR9","呼和浩特","沈阳",NA,NA,NA
"584","G52904","CR9","沈阳","呼和浩特",NA,NA,NA
"585","G52929","CR9","呼和浩特","天津",NA,NA,NA
"586","G52930","CR9","天津","呼和浩特",NA,NA,NA
"587","GS6433","E90","大连","天津",NA,NA,NA
"588","GS6434","E90","天津","大连",NA,NA,NA
"589","GS6435","E90","大连","天津",NA,NA,NA
"590","GS6435","E90","大连","天津",NA,NA,NA
"591","GS6436","E90","天津","大连",NA,NA,NA
"592","GS6467","E90","贵阳","太原","呼和浩特",NA,NA
"593","GS6468","E90","呼和浩特","太原","贵阳",NA,NA
"594","GS6531","E90","海口","临汾","呼和浩特",NA,NA
"595","GS6532","E90","呼和浩特","临汾","海口",NA,NA
"596","GS6547","E90","海口","济宁","呼和浩特",NA,NA
"597","GS6548","E90","呼和浩特","济宁","海口",NA,NA
"598","GS6601","E90","呼和浩特","海拉尔","哈尔滨",NA,NA
"599","GS6602","E90","哈尔滨","海拉尔","呼和浩特",NA,NA
"600","GS6605","E90","呼和浩特","郑州","南昌",NA,NA
"601","GS6605","E90","呼和浩特","郑州","南昌",NA,NA
"602","GS6606","E90","南昌","郑州","呼和浩特",NA,NA
"603","GS6606","E90","南昌","郑州","呼和浩特",NA,NA
"604","GS6607","E90","呼和浩特","青岛","杭州",NA,NA
"605","GS6607","E90","呼和浩特","青岛","杭州",NA,NA
"606","GS6608","E90","杭州","青岛","呼和浩特",NA,NA
"607","GS6611","E90","呼和浩特","锡林浩特",NA,NA,NA
"608","GS6612","E90","锡林浩特","呼和浩特",NA,NA,NA
"609","GS6613","E90","呼和浩特","锡林浩特",NA,NA,NA
"610","GS6614","E90","锡林浩特","呼和浩特",NA,NA,NA
"611","GS6615","E90","呼和浩特","锡林浩特",NA,NA,NA
"612","GS6616","E90","锡林浩特","呼和浩特",NA,NA,NA
"613","GS6617","E90","呼和浩特","锡林浩特","大连",NA,NA
"614","GS6618","E90","大连","锡林浩特","呼和浩特",NA,NA
"615","GS6619","E90","呼和浩特","锡林浩特",NA,NA,NA
"616","GS6620","E90","锡林浩特","呼和浩特",NA,NA,NA
"617","GS6625","E90","呼和浩特","临沂","宁波",NA,NA
"618","GS6626","E90","宁波","临沂","呼和浩特",NA,NA
"619","GS6633","E90","呼和浩特","乌兰浩特","沈阳",NA,NA
"620","GS6634","E90","沈阳","乌兰浩特","呼和浩特",NA,NA
"621","GS6635","E90","呼和浩特","满洲里",NA,NA,NA
"622","GS6636","E90","满洲里","呼和浩特",NA,NA,NA
"623","GS6637","E90","呼和浩特","满洲里",NA,NA,NA
"624","GS6638","E90","满洲里","呼和浩特",NA,NA,NA
"625","GS6645","E90","呼和浩特","巴彦淖尔","西安",NA,NA
"626","GS6646","E90","西安","巴彦淖尔","呼和浩特",NA,NA
"627","GS6657","E90","呼和浩特","天津","大连",NA,NA
"628","GS6658","E90","大连","天津","呼和浩特",NA,NA
"629","GS6671","E90","呼和浩特","通辽",NA,NA,NA
"630","GS6672","E90","通辽","呼和浩特",NA,NA,NA
"631","GS6673","E90","呼和浩特","通辽",NA,NA,NA
"632","GS6674","E90","通辽","呼和浩特",NA,NA,NA
"633","GS6679","E90","呼和浩特","通辽",NA,NA,NA
"634","GS6680","E90","通辽","呼和浩特",NA,NA,NA
"635","GS6681","E90","呼和浩特","赤峰",NA,NA,NA
"636","GS6682","E90","赤峰","呼和浩特",NA,NA,NA
"637","GS6685","E90","呼和浩特","赤峰",NA,NA,NA
"638","GS6686","E90","赤峰","呼和浩特",NA,NA,NA
"639","GS6687","E90","呼和浩特","赤峰",NA,NA,NA
"640","GS6688","E90","赤峰","呼和浩特",NA,NA,NA
"641","GS6689","E90","呼和浩特","赤峰",NA,NA,NA
"642","GS6690","E90","赤峰","呼和浩特",NA,NA,NA
"643","GS6691","E90","呼和浩特","赤峰",NA,NA,NA
"644","GS6692","E90","赤峰","呼和浩特",NA,NA,NA
"645","GS6693","E90","呼和浩特","赤峰",NA,NA,NA
"646","GS6694","E90","赤峰","呼和浩特",NA,NA,NA
"647","GS7605","E90","西安","呼和浩特","海拉尔",NA,NA
"648","GS7606","E90","海拉尔","呼和浩特","西安",NA,NA
"649","GS7639","E90","西安","天津","锡林浩特",NA,NA
"650","GS7640","E90","锡林浩特","天津","西安",NA,NA
"651","GS7809","E90","天津","南昌","桂林",NA,NA
"652","GS7809","E90","天津","南昌","桂林",NA,NA
"653","GS7810","E90","桂林","南昌","天津",NA,NA
"654","GS7810","E90","桂林","南昌","天津",NA,NA
"655","GS7817","E90","天津","阜阳","厦门",NA,NA
"656","GS7818","E90","厦门","阜阳","天津",NA,NA
"657","GS7819","E90","天津","长沙","遵义",NA,NA
"658","GS7820","E90","遵义","长沙","天津",NA,NA
"659","GS7825","E90","天津","银川","兰州",NA,NA
"660","GS7826","E90","兰州","银川","天津",NA,NA
"661","GS7827","E90","天津","鄂尔多斯","乌鲁木齐",NA,NA
"662","GS7827","E90","天津","鄂尔多斯","乌鲁木齐",NA,NA
"663","GS7828","E90","乌鲁木齐","鄂尔多斯","天津",NA,NA
"664","GS7828","E90","乌鲁木齐","鄂尔多斯","天津",NA,NA
"665","GS7828","E90","乌鲁木齐","鄂尔多斯","天津",NA,NA
"666","GS7835","E90","天津","通辽","乌兰浩特",NA,NA
"667","GS7836","E90","乌兰浩特","通辽","天津",NA,NA
"668","GS7841","E90","天津","郑州","梅州",NA,NA
"669","GS7842","E90","梅州","郑州","天津",NA,NA
"670","GS7843","E90","天津","十堰","武汉",NA,NA
"671","GS7843","E90","天津","十堰","武汉",NA,NA
"672","GS7844","E90","武汉","十堰","天津",NA,NA
"673","GS7844","E90","武汉","十堰","天津",NA,NA
"674","GS7853","E90","天津","杭州","揭阳",NA,NA
"675","GS7854","E90","揭阳","杭州","天津",NA,NA
"676","GS7854","E90","揭阳","杭州","天津",NA,NA
"677","GS7867","E90","天津","扬州","海口",NA,NA
"678","GS7868","E90","海口","扬州","天津",NA,NA
"679","GS7868","E90","海口","扬州","天津",NA,NA
"680","GS7915","E90","天津","赤峰","海拉尔",NA,NA
"681","GS7916","E90","海拉尔","赤峰","天津",NA,NA
"682","GS7921","E90","天津","烟台",NA,NA,NA
"683","GS7922","E90","烟台","天津",NA,NA,NA
"684","GS7927","E90","天津","锡林浩特",NA,NA,NA
"685","GS7928","E90","锡林浩特","天津",NA,NA,NA
"686","GS7929","E90","天津","西安","贵阳",NA,NA
"687","NS3201","E90","石家庄","张家口",NA,NA,NA
"688","NS3202","E90","张家口","石家庄",NA,NA,NA
"689","NS3205","E90","石家庄","温州",NA,NA,NA
"690","NS3206","E90","温州","石家庄",NA,NA,NA
"691","NS3213","E90","石家庄","杭州",NA,NA,NA
"692","NS3214","E90","杭州","石家庄",NA,NA,NA
"693","NS3215","E90","石家庄","杭州",NA,NA,NA
"694","NS3215","E90","石家庄","杭州",NA,NA,NA
"695","NS3216","E90","杭州","石家庄",NA,NA,NA
"696","NS3216","E90","杭州","石家庄",NA,NA,NA
"697","NS3223","E90","石家庄","贵阳",NA,NA,NA
"698","NS3224","E90","贵阳","石家庄",NA,NA,NA
"699","NS3233","E90","石家庄","合肥","桂林",NA,NA
"700","NS3234","E90","桂林","合肥","石家庄",NA,NA
"701","NS3237","E90","石家庄","呼和浩特","海拉尔",NA,NA
"702","NS3237","E90","石家庄","呼和浩特","海拉尔",NA,NA
"703","NS3238","E90","海拉尔","呼和浩特","石家庄",NA,NA
"704","NS3238","E90","海拉尔","呼和浩特","石家庄",NA,NA
"705","NS3239","E90","石家庄","唐山",NA,NA,NA
"706","NS3239","E90","石家庄","唐山",NA,NA,NA
"707","NS3240","E90","唐山","石家庄",NA,NA,NA
"708","NS3240","E90","唐山","石家庄",NA,NA,NA
"709","NS3245","E90","石家庄","呼和浩特","满洲里",NA,NA
"710","NS3246","E90","满洲里","呼和浩特","石家庄",NA,NA
"711","NS3249","E90","石家庄","合肥","北海",NA,NA
"712","NS3249","E90","石家庄","合肥","北海",NA,NA
"713","NS3250","E90","北海","合肥","石家庄",NA,NA
"714","NS3250","E90","北海","合肥","石家庄",NA,NA
"715","NS3255","E90","石家庄","哈尔滨",NA,NA,NA
"716","NS3255","E90","石家庄","哈尔滨",NA,NA,NA
"717","NS3256","E90","哈尔滨","石家庄",NA,NA,NA
"718","NS3256","E90","哈尔滨","石家庄",NA,NA,NA
"719","NS3257","E90","石家庄","大连",NA,NA,NA
"720","NS3258","E90","大连","石家庄",NA,NA,NA
"721","NS3259","E90","石家庄","青岛",NA,NA,NA
"722","NS3259","E90","石家庄","青岛",NA,NA,NA
"723","NS3260","E90","青岛","石家庄",NA,NA,NA
"724","NS3260","E90","青岛","石家庄",NA,NA,NA
"725","NS3261","E90","张家口","石家庄","厦门",NA,NA
"726","NS3262","E90","厦门","石家庄","张家口",NA,NA
"727","NS3263","E90","石家庄","厦门",NA,NA,NA
"728","NS3264","E90","厦门","石家庄",NA,NA,NA
"729","NS3265","E90","石家庄","厦门",NA,NA,NA
"730","NS3266","E90","厦门","石家庄",NA,NA,NA
"731","NS3275","E90","石家庄","南通","温州",NA,NA
"732","NS3275","E90","石家庄","南通","温州",NA,NA
"733","NS3276","E90","温州","南通","石家庄",NA,NA
"734","NS3276","E90","温州","南通","石家庄",NA,NA
"735","NS3277","E90","石家庄","宁波","珠海",NA,NA
"736","NS3278","E90","珠海","宁波","石家庄",NA,NA
"737","NS3279","E90","石家庄","北戴河",NA,NA,NA
"738","NS3280","E90","北戴河","石家庄",NA,NA,NA
"739","NS3283","E90","石家庄","西安","绵阳",NA,NA
"740","NS3284","E90","绵阳","西安","石家庄",NA,NA
"741","NS3289","E90","石家庄","张家口",NA,NA,NA
"742","NS3290","E90","张家口","石家庄",NA,NA,NA
"743","NS3291","E90","石家庄","北戴河","青岛",NA,NA
"744","NS3292","E90","青岛","北戴河","石家庄",NA,NA
"745","NS3305","E90","石家庄","杭州","泉州",NA,NA
"746","NS3306","E90","泉州","杭州","石家庄",NA,NA
"747","NS3323","E90","包头","石家庄","贵阳",NA,NA
"748","NS3324","E90","贵阳","石家庄","包头",NA,NA
"749","GS6609","EMB","呼和浩特","郑州","合肥",NA,NA
"750","GS6609","EMB","呼和浩特","郑州","合肥",NA,NA
"751","GS6610","EMB","合肥","郑州","呼和浩特",NA,NA
"752","GS6610","EMB","合肥","郑州","呼和浩特",NA,NA
"753","GS6621","EMB","呼和浩特","乌海",NA,NA,NA
"754","GS6622","EMB","乌海","呼和浩特",NA,NA,NA
"755","GS6623","EMB","呼和浩特","乌海",NA,NA,NA
"756","GS6624","EMB","乌海","呼和浩特",NA,NA,NA
"757","GS6627","EMB","呼和浩特","吕梁","长沙",NA,NA
"758","GS6628","EMB","长沙","吕梁","呼和浩特",NA,NA
"759","GS6647","EMB","呼和浩特","巴彦淖尔",NA,NA,NA
"760","GS6648","EMB","巴彦淖尔","呼和浩特",NA,NA,NA
"761","GS6649","EMB","呼和浩特","二连浩特",NA,NA,NA
"762","GS6650","EMB","二连浩特","呼和浩特",NA,NA,NA
"763","GS6651","EMB","呼和浩特","巴彦淖尔",NA,NA,NA
"764","GS6652","EMB","巴彦淖尔","呼和浩特",NA,NA,NA
"765","GS6675","EMB","呼和浩特","银川","兰州",NA,NA
"766","GS6676","EMB","兰州","银川","呼和浩特",NA,NA
"767","GS6683","EMB","呼和浩特","赤峰",NA,NA,NA
"768","GS6684","EMB","赤峰","呼和浩特",NA,NA,NA
"769","GS6695","EMB","呼和浩特","赤峰","沈阳",NA,NA
"770","GS6696","EMB","沈阳","赤峰","呼和浩特",NA,NA
"771","GS7811","EMB","天津","南昌","井冈山",NA,NA
"772","GS7812","EMB","井冈山","南昌","天津",NA,NA
"773","GS7833","EMB","天津","通辽","满洲里",NA,NA
"774","GS7834","EMB","满洲里","通辽","天津",NA,NA
"775","GS7837","EMB","天津","太原","长治",NA,NA
"776","GS7837","EMB","天津","太原","长治",NA,NA
"777","GS7838","EMB","长治","太原","天津",NA,NA
"778","GS7849","EMB","天津","朝阳",NA,NA,NA
"779","GS7849","EMB","天津","朝阳",NA,NA,NA
"780","GS7849","EMB","天津","朝阳",NA,NA,NA
"781","GS7850","EMB","朝阳","天津",NA,NA,NA
"782","GS7850","EMB","朝阳","天津",NA,NA,NA
"783","GS7850","EMB","朝阳","天津",NA,NA,NA
"784","GS7903","EMB","天津","沈阳","海拉尔",NA,NA
"785","GS7903","EMB","天津","沈阳","海拉尔",NA,NA
"786","GS7904","EMB","海拉尔","沈阳","天津",NA,NA
"787","GS7905","EMB","天津","大同","呼和浩特",NA,NA
"788","GS7905","EMB","天津","大同","呼和浩特",NA,NA
"789","GS7906","EMB","呼和浩特","大同","天津",NA,NA
"790","GS7906","EMB","呼和浩特","大同","天津",NA,NA
"791","GS7906","EMB","呼和浩特","大同","天津",NA,NA
"792","GS7907","EMB","天津","包头","西安",NA,NA
"793","GS7907","EMB","天津","包头","西安",NA,NA
"794","GS7908","EMB","西安","包头","天津",NA,NA
"795","GS7908","EMB","西安","包头","天津",NA,NA
"796","GS7911","EMB","天津","沈阳","佳木斯",NA,NA
"797","GS7912","EMB","佳木斯","沈阳","天津",NA,NA
"798","GS7915","EMB","天津","赤峰","海拉尔",NA,NA
"799","GS7916","EMB","海拉尔","赤峰","天津",NA,NA
"800","GS7916","EMB","海拉尔","赤峰","天津",NA,NA
"801","GS7921","EMB","天津","烟台",NA,NA,NA
"802","GS7922","EMB","烟台","天津",NA,NA,NA
"803","GS7923","EMB","天津","烟台",NA,NA,NA
"804","GS7924","EMB","烟台","天津",NA,NA,NA
"805","BK2747","MA6","天津","沈阳","延吉",NA,NA
"806","BK2748","MA6","延吉","沈阳","天津",NA,NA
"807","BK2763","MA6","阿拉善左旗","阿拉善右旗","额济纳旗",NA,NA
"808","BK2764","MA6","额济纳旗","阿拉善右旗","阿拉善左旗",NA,NA
"809","BK2783","MA6","阿拉善左旗","呼和浩特",NA,NA,NA
"810","BK2784","MA6","呼和浩特","阿拉善左旗",NA,NA,NA
"811","BK2809","MA6","阿拉善左旗","阿拉善右旗",NA,NA,NA
"812","BK2810","MA6","阿拉善右旗","阿拉善左旗",NA,NA,NA
"813","BK2841","MA6","阿拉善左旗","呼和浩特",NA,NA,NA
"814","BK2842","MA6","呼和浩特","阿拉善左旗",NA,NA,NA
"815","BK2861","MA6","天津","烟台",NA,NA,NA
"816","BK2861","MA6","天津","烟台",NA,NA,NA
"817","BK2861","MA6","天津","烟台",NA,NA,NA
"818","BK2862","MA6","烟台","天津",NA,NA,NA
