,flight,plane,city1,city2,city3,city4,city5,city1_2
122,BK2858,738,泉州,南京,天津,NA,NA,泉州南京
123,BK2871,738,天津,郑州,贵阳,NA,NA,天津郑州
124,BK2872,738,贵阳,郑州,天津,NA,NA,贵阳郑州
126,CA1105/6,738,北京首都,呼和浩特,北京首都,NA,NA,北京首都呼和浩特
127,CA1107/8,738,北京首都,包头,北京首都,NA,NA,北京首都包头
128,CA1111/2,738,北京首都,呼和浩特,北京首都,NA,NA,北京首都呼和浩特
129,CA1115/6,738,北京首都,呼和浩特,北京首都,NA,NA,北京首都呼和浩特
132,CA1121/2,738,北京首都,包头,北京首都,NA,NA,北京首都包头
135,CA1135/6,738,北京首都,包头,北京首都,NA,NA,北京首都包头
136,CA1141/2,738,北京首都,包头,北京首都,NA,NA,北京首都包头
137,CA1143/4,738,北京首都,鄂尔多斯,北京首都,NA,NA,北京首都鄂尔多斯
138,CA1145/6,738,北京首都,太原,北京首都,NA,NA,北京首都太原
139,CA1145/6,738,北京首都,太原,北京首都,NA,NA,北京首都太原
140,CA1149/50,738,北京首都,鄂尔多斯,北京首都,NA,NA,北京首都鄂尔多斯
141,CA1149/50,738,北京首都,鄂尔多斯,北京首都,NA,NA,北京首都鄂尔多斯
142,CA1237/8,738,北京首都,运城,北京首都,NA,NA,北京首都运城
143,CA1251/2,738,天津,乌鲁木齐,天津,NA,NA,天津乌鲁木齐
144,CA1251/2,738,天津,乌鲁木齐,天津,NA,NA,天津乌鲁木齐
145,CA1253/4,738,北京首都,包头,北京首都,NA,NA,北京首都包头
146,CA1265/6,738,天津,西安,天津,NA,NA,天津西安
147,CA1265/6,738,天津,西安,天津,NA,NA,天津西安
148,CA1371/2,738,天津,深圳,天津,NA,NA,天津深圳
149,CA1371/2,738,天津,深圳,天津,NA,NA,天津深圳
150,CA1371/2,738,天津,深圳,天津,NA,NA,天津深圳
151,CA1389/90,738,天津,三亚,天津,NA,NA,天津三亚
152,CA1389/90,738,天津,三亚,天津,NA,NA,天津三亚
153,CA1401/2,738,天津,昆明,天津,NA,NA,天津昆明
154,CA1449/50,738,天津,海拉尔,天津,NA,NA,天津海拉尔
155,CA1529/30,738,天津,厦门,天津,NA,NA,天津厦门
156,CA1529/30,738,天津,厦门,天津,NA,NA,天津厦门
157,CA1655/6,738,北京首都,海拉尔,北京首都,NA,NA,北京首都海拉尔
158,CA1693/4,738,北京首都,鄂尔多斯,北京首都,NA,NA,北京首都鄂尔多斯
159,CA1913/4,738,呼和浩特,海口,呼和浩特,NA,NA,呼和浩特海口
160,CA1927/8,738,呼和浩特,长沙,呼和浩特,NA,NA,呼和浩特长沙
161,CA1933/4,738,呼和浩特,长沙,呼和浩特,NA,NA,呼和浩特长沙
162,CA6001/2,738,北京首都,呼和浩特,北京首都,NA,NA,北京首都呼和浩特
163,CA6001/2,738,北京首都,呼和浩特,北京首都,NA,NA,北京首都呼和浩特
164,CA6001/2,738,北京首都,呼和浩特,北京首都,NA,NA,北京首都呼和浩特
