,flight,plane,city1,city2,city3,city4,city5,remarks,flight_account,flight_num
5400,8L9901/2,73G,德宏,北京首都,德宏,NA,NA,或A319执行。,7,1234567
5401,CA1217/8,73G,北京首都,银川,北京首都,NA,NA,NA,7,1234567
5402,CA1317/8,73G,天津,广州,天津,NA,NA,或B733/738执行,7,1234567
5403,CA1387,73G,天津,广州,NA,NA,NA,或B733/738执行,7,1234567
5404,CA1388,73G,广州,天津,NA,NA,NA,或B733/738执行,7,1234567
5405,CA1421/2,73G,广州,广元,广州,NA,NA,NA,3,.2..5.7
5406,CA1455/6,73G,北京首都,绵阳,北京首都,NA,NA,NA,7,1234567
5407,CA1457/8,73G,北京首都,广元,北京首都,NA,NA,NA,1,.2.....
5408,CA1457/8,73G,北京首都,广元,北京首都,NA,NA,NA,1,.....6.
5409,CA1457/8,73G,北京首都,广元,北京首都,NA,NA,NA,4,1.3.5.7
5410,CA4137/8,73G,重庆,北京首都,重庆,NA,NA,NA,7,1234567
5411,CA4319/20,73G,重庆,广州,重庆,NA,NA,NA,7,1234567
5412,CA4331/2,73G,贵阳,广州,贵阳,NA,NA,NA,7,1234567
5413,CA4335/6,73G,万县,广州,万县,NA,NA,NA,7,1234567
5414,CA4341,73G,重庆,广州,NA,NA,NA,NA,7,1234567
5415,CA4342,73G,广州,重庆,NA,NA,NA,NA,7,1234567
5416,CA4349/50,73G,重庆,广州,重庆,NA,NA,NA,7,1234567
5417,CA4351/2,73G,泸州,广州,泸州,NA,NA,NA,7,1234567
5418,CA4357/8,73G,宜宾,广州,宜宾,NA,NA,NA,7,1234567
5419,CZ3657/8,73G,贵阳,上海虹桥,贵阳,NA,NA,或738执行,7,1234567
5420,CZ3661/2,73G,贵阳,广州,贵阳,NA,NA,或738执行,7,1234567
5421,CZ3681/2,73G,贵阳,北京首都,贵阳,NA,NA,或738执行,7,1234567
5422,CZ3731/2,73G,珠海,北京首都,珠海,NA,NA,或738执行,7,1234567
5423,CZ3733/4,73G,珠海,北京首都,珠海,NA,NA,或738执行,7,1234567
5424,CZ3739,73G,珠海,北京首都,NA,NA,NA,或738执行,4,123..6.
5425,CZ3739,73G,珠海,北京首都,NA,NA,NA,或738执行,2,...4..7
5426,CZ3739,73G,珠海,北京首都,NA,NA,NA,或738执行,1,....5..
5427,CZ3740,73G,北京首都,珠海,NA,NA,NA,或738执行,2,...4..7
5428,CZ3740,73G,北京首都,珠海,NA,NA,NA,或738执行,4,123..6.
5429,CZ3740,73G,北京首都,珠海,NA,NA,NA,或738执行,1,....5..
5430,CZ3751/2,73G,珠海,上海浦东,珠海,NA,NA,或738执行,7,1234567
5431,CZ3755/6,73G,珠海,上海浦东,珠海,NA,NA,或738执行,7,1234567
5432,CZ3765/6,73G,珠海,上海浦东,珠海,NA,NA,或738执行 执行日期0327-0430执行,7,1234567
5433,CZ6187/8,73G,贵阳,北京首都,贵阳,NA,NA,或738执行,7,1234567
5434,CZ6295/6,73G,贵阳,广州,贵阳,NA,NA,或738执行,7,1234567
5435,CZ6351/2,73G,贵阳,上海浦东,贵阳,NA,NA,或738执行 执行日期0429-1029执行,7,1234567
5436,CZ6437/8,73G,上海浦东,西安,上海浦东,NA,NA,或738执行,7,1234567
5437,CZ6881/2,73G,乌鲁木齐,西宁,上海浦东,西宁,乌鲁木齐,或752执行 执行日期0701-1029执行,4,.2.4.67
5438,CZ6881/2,73G,乌鲁木齐,西宁,上海浦东,西宁,乌鲁木齐,或752执行,3,1.3.5..
5439,CZ6885/6,73G,喀什,乌鲁木齐,广州,乌鲁木齐,喀什,或752/772/AB6执行,7,1234567
5440,CZ6887/8,73G,乌鲁木齐,广州,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5441,CZ6901/2,73G,乌鲁木齐,北京首都,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5442,CZ6905/6,73G,乌鲁木齐,北京首都,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5443,CZ6907,73G,乌鲁木齐,北京首都,NA,NA,NA,或752/772/AB6执行,4,1.3.56.
5444,CZ6908,73G,北京首都,乌鲁木齐,NA,NA,NA,或752/772/AB6执行,4,.2.45.7
5445,CZ6909/10,73G,乌鲁木齐,北京首都,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5446,CZ6911/2,73G,乌鲁木齐,北京首都,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5447,CZ6973/4,73G,伊宁,乌鲁木齐,上海浦东,乌鲁木齐,伊宁,或752执行,3,.2.4.6.
5448,CZ6973/4,73G,伊宁,乌鲁木齐,上海浦东,乌鲁木齐,伊宁,或752执行,4,1.3.5.7
5449,CZ6975/6,73G,乌鲁木齐,上海浦东,乌鲁木齐,NA,NA,或752执行 执行日期0701-1029执行,6,12.4567
5450,CZ6975/6,73G,乌鲁木齐,上海浦东,乌鲁木齐,NA,NA,或752执行 执行日期0701-1029执行,1,..3....
5451,CZ6991/2,73G,西宁,北京首都,西宁,NA,NA,或321/752/320执行,7,1234567
5452,CZ6993/4,73G,西宁,北京首都,西宁,NA,NA,或333/321/752/320执行,7,1234567
5453,CZ6995/6,73G,乌鲁木齐,上海虹桥,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5454,CZ6997/8,73G,乌鲁木齐,上海虹桥,乌鲁木齐,NA,NA,或752/772/AB6执行,7,1234567
5455,FM9137/8,73G,上海虹桥,呼和浩特,上海虹桥,NA,NA,或B752/B738/CR2执行,6,1234.67
5456,FM9137/8,73G,上海虹桥,呼和浩特,上海虹桥,NA,NA,或B752/B738/CR2执行,1,....5..
5457,FM9143/4,73G,上海虹桥,石家庄,上海虹桥,NA,NA,或B752/B738/CR2执行,7,1234567
5458,FM9163/4,73G,上海虹桥,太原,上海虹桥,NA,NA,或B763/B752/B738/CR2执行,7,1234567
5459,FM9265/6,73G,上海虹桥,黄山,成都,黄山,上海虹桥,或B752/B738/CR2执行,3,1.3.5..
5460,FM9267/8,73G,上海虹桥,黄山,重庆,黄山,上海虹桥,或B752/B738/CR2执行,4,.2.4.67
5461,FM9283/4,73G,济宁,北京首都,济宁,NA,NA,或B738执行,7,1234567
5462,FM9293/4,73G,九江,北京首都,九江,NA,NA,或B738/CR2执行,4,1.3.5.7
5463,FM9365/6,73G,上海虹桥,宜昌,上海虹桥,NA,NA,或B752/B738/CR2执行,7,1234567
5464,FM9395/6,73G,上海虹桥,长沙,上海虹桥,NA,NA,或B763/B738/B73G/CR2执行,7,1234567
5465,FM9451,73G,上海虹桥,丽江,NA,NA,NA,或B738执行,7,1234567
5466,FM9452,73G,丽江,昆明,上海虹桥,NA,NA,或B738执行,7,1234567
5467,FM9453/4,73G,上海虹桥,昆明,西双版纳,昆明,上海虹桥,或B738执行,7,1234567
5468,FM9459/60,73G,上海虹桥,贵阳,上海虹桥,NA,NA,或B752/B738执行,4,.2.4.67
5469,FM9459/60,73G,上海虹桥,贵阳,上海虹桥,NA,NA,或B752/B738执行,3,1.3.5..
5470,KN2251/2,73G,北京南苑,无锡,北京南苑,NA,NA,NA,7,1234567
5471,KN2253/4,73G,北京南苑,延安,北京南苑,NA,NA,或738执行,3,.2.4.6.
5472,KN2263,73G,北京南苑,连云港,NA,NA,NA,或738执行,7,1234567
5473,KN2264,73G,连云港,北京南苑,NA,NA,NA,或738执行,7,1234567
5474,KN2269/70,73G,北京南苑,临沂,北京南苑,NA,NA,或738执行,7,1234567
5475,KN2273/4,73G,北京南苑,乌鲁木齐,北京南苑,NA,NA,NA,7,1234567
5476,KN2279/80,73G,北京南苑,衢州,北京南苑,NA,NA,NA,7,1234567
5477,KN2285/6,73G,北京南苑,重庆,北京南苑,NA,NA,或738执行,7,1234567
5478,KN2287/8,73G,北京南苑,杭州,北京南苑,NA,NA,NA,7,1234567
5479,KN2293/4,73G,北京南苑,临沂,北京南苑,NA,NA,NA,4,1.3.5.7
5480,KN2901/2,73G,北京南苑,舟山,北京南苑,NA,NA,或738执行 执行日期0327-0531执行,7,1234567
5481,KN2901/2,73G,北京南苑,舟山,北京南苑,NA,NA,或738执行 执行日期0601-1029执行,7,1234567
5482,KN2903/4,73G,北京南苑,徐州,北京南苑,NA,NA,或738执行,7,1234567
5483,KN2907/8,73G,北京南苑,南阳,北京南苑,NA,NA,或738执行,7,1234567
5484,KN2913/4,73G,北京南苑,榆林,北京南苑,NA,NA,NA,3,.2.4.6.
5485,KN2913/4,73G,北京南苑,榆林,北京南苑,NA,NA,或738执行,4,1.3.5.7
5486,KN2915/6,73G,北京南苑,榆林,北京南苑,NA,NA,NA,7,1234567
5487,KN2921/2,73G,北京南苑,佛山,北京南苑,NA,NA,或738执行,7,1234567
5488,KN2925/6,73G,北京南苑,常州,厦门,常州,北京南苑,或738执行,7,1234567
5489,KN2931/2,73G,佛山,无锡,北京南苑,无锡,佛山,或738执行 执行日期0601-1029执行,7,1234567
5490,KN2947/8,73G,上海虹桥,阜阳,北京南苑,阜阳,上海虹桥,或738执行,7,1234567
5491,MF8127,73G,泉州,北京首都,NA,NA,NA,或B757执行 执行日期0327-0531 0701-1029执行,7,1234567
5492,MF8128,73G,北京首都,泉州,NA,NA,NA,或B757执行 执行日期0327-0531 0701-1029执行,7,1234567
5493,MF8151/2,73G,南昌,北京首都,南昌,NA,NA,或B757执行 执行日期0327-0531 0701-1029执行,7,1234567
5494,MF8321/2,73G,泉州,广州,泉州,NA,NA,或B757执行,4,.23.5.7
5495,MF8321/2,73G,泉州,广州,泉州,NA,NA,或B757执行,3,1..4.6.
5496,MF8333/4,73G,厦门,广州,厦门,NA,NA,或B757执行,1,....5..
5497,MF8381,73G,泉州,广州,NA,NA,NA,或B757执行,7,1234567
5498,MF8382,73G,广州,泉州,NA,NA,NA,或B757执行  执行日期0829-1029执行,7,1234567
5499,MF8385/6,73G,泉州,广州,泉州,NA,NA,或B757执行,7,1234567
5500,MF8391/2,73G,厦门,广州,厦门,NA,NA,或B757执行,7,1234567
5501,MU2035,73G,北京首都,昆明,普洱,NA,NA,或733执行,7,1234567
5502,MU2036,73G,普洱,昆明,北京首都,NA,NA,或733执行,7,1234567
5503,MU2357,73G,石家庄,杭州,广州,NA,NA,NA,7,1234567
5504,MU2358,73G,广州,杭州,石家庄,NA,NA,NA,7,1234567
5505,MU2421,73G,上海虹桥,南充,NA,NA,NA,NA,1,.....6.
5506,MU2421,73G,上海虹桥,南充,NA,NA,NA,NA,1,...4...
5507,MU2421,73G,上海虹桥,南充,NA,NA,NA,NA,1,.2.....
5508,MU2422,73G,南充,上海虹桥,NA,NA,NA,NA,1,...4...
5509,MU2422,73G,南充,上海虹桥,NA,NA,NA,NA,1,.2.....
5510,MU2422,73G,南充,上海虹桥,NA,NA,NA,NA,1,.....6.
5511,MU5133/4,73G,温州,北京首都,温州,NA,NA,NA,7,1234567
5512,MU5141,73G,上海虹桥,太原,NA,NA,NA,或738执行,7,1234567
5513,MU5142,73G,太原,上海浦东,NA,NA,NA,NA,7,1234567
5514,MU5149/50,73G,上海虹桥,天津,上海虹桥,NA,NA,NA,7,1234567
5515,MU5153,73G,上海浦东,石家庄,NA,NA,NA,NA,7,1234567
5516,MU5154,73G,石家庄,上海浦东,NA,NA,NA,NA,7,1234567
5517,MU5163,73G,杭州,北京首都,NA,NA,NA,NA,7,1234567
5518,MU5166,73G,北京首都,杭州,NA,NA,NA,NA,7,1234567
5519,MU5223/4,73G,台州,广州,台州,NA,NA,NA,7,1234567
5520,MU5247,73G,上海虹桥,大同,NA,NA,NA,NA,2,.2...6.
5521,MU5247,73G,上海虹桥,大同,NA,NA,NA,NA,1,1......
5522,MU5247,73G,上海虹桥,大同,NA,NA,NA,NA,1,...4...
5523,MU5248,73G,大同,上海虹桥,NA,NA,NA,NA,1,1......
5524,MU5248,73G,大同,上海虹桥,NA,NA,NA,NA,3,.2.4.6.
5525,MU5252,73G,广州,太原,NA,NA,NA,NA,7,1234567
5526,MU5347,73G,广州,温州,NA,NA,NA,NA,7,1234567
5527,MU5348,73G,温州,广州,NA,NA,NA,NA,7,1234567
5528,MU5349/50,73G,淮安,广州,淮安,NA,NA,NA,7,1234567
5529,MU5383/4,73G,上海虹桥,郑州,上海虹桥,NA,NA,NA,7,1234567
5530,MU5389,73G,上海虹桥,洛阳,NA,NA,NA,NA,7,1234567
5531,MU5390,73G,洛阳,上海虹桥,NA,NA,NA,NA,7,1234567
5532,MU5395/6,73G,上海虹桥,郑州,上海虹桥,NA,NA,NA,7,1234567
5533,MU5413,73G,上海浦东,成都,NA,NA,NA,NA,7,1234567
5534,MU5415,73G,上海浦东,成都,NA,NA,NA,NA,7,1234567
5535,MU5416,73G,成都,上海浦东,NA,NA,NA,NA,7,1234567
5536,MU5429/30,73G,上海虹桥,贵阳,上海虹桥,NA,NA,NA,7,1234567
5537,MU5431/2,73G,上海虹桥,贵阳,上海虹桥,NA,NA,或320/321/M90/738执行,7,1234567
5538,MU5459,73G,上海虹桥,呼和浩特,乌海,NA,NA,NA,7,1234567
5539,MU5460,73G,乌海,呼和浩特,上海虹桥,NA,NA,NA,7,1234567
5540,MU5497/8,73G,上海虹桥,天津,上海虹桥,NA,NA,NA,7,1234567
5541,MU5635,73G,北京首都,淮安,NA,NA,NA,NA,7,1234567
5542,MU5636,73G,淮安,北京首都,NA,NA,NA,NA,7,1234567
5543,MU5653,73G,上海虹桥,太原,NA,NA,NA,NA,7,1234567
5544,MU5654,73G,太原,上海虹桥,NA,NA,NA,NA,7,1234567
5545,MU5657,73G,上海虹桥,邯郸,NA,NA,NA,NA,7,1234567
5546,MU5658,73G,邯郸,上海虹桥,NA,NA,NA,NA,7,1234567
5547,MU5673/4,73G,温州,广州,温州,NA,NA,NA,7,1234567
5548,MU5685/6,73G,上海虹桥,石家庄,上海虹桥,NA,NA,NA,7,1234567
5549,MU5689,73G,上海浦东,太原,NA,NA,NA,NA,7,1234567
5550,MU5690,73G,太原,上海虹桥,NA,NA,NA,NA,7,1234567
5551,MU5695,73G,北京首都,洛阳,NA,NA,NA,NA,7,1234567
5552,MU5696,73G,洛阳,北京首都,NA,NA,NA,NA,7,1234567
5553,MU5702,73G,北京首都,昆明,NA,NA,NA,或763/733执行,7,1234567
5554,MU5703/4,73G,昆明,宜宾,北京首都,宜宾,昆明,或733执行,2,....5.7
5555,MU5703/4,73G,昆明,宜宾,北京首都,宜宾,昆明,或733执行,1,.2.....
5556,MU5705/6,73G,西双版纳,昆明,北京首都,昆明,西双版纳,或733执行,7,1234567
5557,MU5707,73G,昆明,北京首都,NA,NA,NA,或763/733执行,7,1234567
5558,MU5709/10,73G,昆明,泸州,北京首都,泸州,昆明,或733/CR2执行,3,.2..5.7
5559,MU5709/10,73G,昆明,泸州,北京首都,泸州,昆明,或733/CR2执行,2,..3..6.
5560,MU5709/10,73G,昆明,泸州,北京首都,泸州,昆明,或733/CR2执行,2,1..4...
5561,MU5713,73G,丽江,昆明,北京首都,NA,NA,或733执行,7,1234567
5562,MU5716,73G,北京首都,昆明,丽江,NA,NA,或733执行,7,1234567
5563,MU5717,73G,北京首都,昆明,NA,NA,NA,或733执行,7,1234567
5565,MU5801/2,73G,昆明,上海虹桥,昆明,NA,NA,或763/733执行,6,12345.7
5566,MU5801/2,73G,昆明,上海虹桥,昆明,NA,NA,或763/733执行,1,.....6.
5567,MU5811,73G,迪庆,昆明,上海虹桥,NA,NA,NA,7,1234567
5568,MU5815,73G,昆明,上海虹桥,NA,NA,NA,或763/733执行,7,1234567
5569,MU5816,73G,上海虹桥,昆明,NA,NA,NA,或763/733执行,7,1234567
5570,MU5818,73G,上海虹桥,昆明,迪庆,NA,NA,NA,7,1234567
5571,NS3203/4,73G,石家庄,广州,石家庄,NA,NA,或738/320/E90/ERJ执行,7,1234567
5572,NS3219/20,73G,石家庄,上海虹桥,石家庄,NA,NA,或738/320/E90/ERJ执行,7,1234567
5573,ZH9561/2,73G,南宁,上海虹桥,南宁,NA,NA,或738/A320执行,7,1234567
5574,CA1589/90,744,北京首都,上海虹桥,北京首都,NA,NA,NA,7,1234567
5575,CA1501/2,74E,北京首都,上海虹桥,北京首都,NA,NA,NA,7,1234567
5576,CA1517/8,74E,北京首都,上海虹桥,北京首都,NA,NA,NA,7,1234567
5577,CA1403/4,752,北京首都,昆明,北京首都,NA,NA,NA,3,...4.67
5578,CA1403/4,752,北京首都,昆明,北京首都,NA,NA,NA,4,123.5..
5579,CA1405/6,752,北京首都,成都,北京首都,NA,NA,NA,7,1234567
5580,CA1407/8,752,北京首都,成都,北京首都,NA,NA,或A321执行,7,1234567
5581,CA1461/2,752,北京首都,贵阳,北京首都,NA,NA,NA,7,1234567
5582,CA4105/6,752,成都,北京首都,成都,NA,NA,NA,7,1234567
5583,CA4107/8,752,成都,北京首都,成都,NA,NA,NA,7,1234567
5584,CA4109/10,752,成都,北京首都,成都,NA,NA,NA,7,1234567
5585,CA4111/2,752,拉萨,成都,北京首都,成都,拉萨,NA,6,12345.7
5586,CA4111/2,752,拉萨,成都,北京首都,成都,拉萨,NA,1,.....6.
5587,CA4113/4,752,成都,北京首都,成都,NA,NA,NA,4,12.4.6.
5588,CA4113/4,752,成都,北京首都,成都,NA,NA,NA,3,..3.5.7
5589,CA4117/8,752,成都,北京首都,成都,NA,NA,NA,7,1234567
5590,CA4193/4,752,成都,北京首都,成都,NA,NA,NA,7,1234567
5591,CA4301/2,752,成都,广州,成都,NA,NA,NA,7,1234567
5592,CA4307/8,752,成都,广州,成都,NA,NA,NA,1,......7
5593,CA4307/8,752,成都,广州,成都,NA,NA,NA,4,1.34.6.
5594,CA4307/8,752,成都,广州,成都,NA,NA,NA,2,.2..5..
5595,CA4309/10,752,成都,广州,成都,NA,NA,NA,7,1234567
5596,CA4317/8,752,成都,广州,成都,NA,NA,NA,7,1234567
5597,CA4501/2,752,成都,上海浦东,成都,NA,NA,NA,7,1234567
5598,CA4523/4,752,九寨,上海浦东,九寨,NA,NA,执行日期0615-1029执行,7,1234567
5599,CZ3901/2,752,北京首都,昆明,北京首都,NA,NA,或332/333/AB6/321/73G执行,4,...4567
5600,CZ3901/2,752,北京首都,昆明,北京首都,NA,NA,或332/333/AB6/321/73G执行,3,123....
5601,FM9067,752,上海虹桥,天津,NA,NA,NA,或B763/B738/B73G/CR2执行,7,1234567
5602,FM9068,752,天津,上海虹桥,NA,NA,NA,或B763/B738/B73G/CR2执行,7,1234567
5603,FM9103,752,上海虹桥,北京首都,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5604,FM9106,752,北京首都,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5605,FM9107,752,上海虹桥,北京首都,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5606,FM9108,752,北京首都,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5607,FM9109/10,752,上海虹桥,北京首都,上海虹桥,NA,NA,NA,7,1234567
5608,FM9131/2,752,上海虹桥,天津,上海虹桥,NA,NA,或B763/B752/B73G/CR2执行,7,1234567
5609,FM9152/1,752,北京首都,杭州,北京首都,NA,NA,或B763/B738/B73G执行,7,1234567
5610,FM9153,752,杭州,北京首都,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5611,FM9154,752,北京首都,杭州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5612,FM9193/4,752,上海浦东,大连,上海浦东,NA,NA,或B763/B738/B73G/CR2执行,7,1234567
5613,FM9301,752,上海虹桥,广州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5614,FM9302,752,广州,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5615,FM9304,752,广州,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5616,FM9305,752,上海虹桥,广州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5617,FM9307,752,上海虹桥,广州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5618,FM9308,752,广州,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5619,FM9310,752,广州,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,5,123..67
5620,FM9310,752,广州,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,2,...45..
5621,FM9317,752,上海虹桥,广州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5622,FM9321,752,上海虹桥,广州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5623,FM9322,752,广州,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5624,FM9347,752,厦门,广州,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5625,FM9348,752,广州,厦门,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5626,FM9371,752,上海虹桥,深圳,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5627,FM9373,752,上海虹桥,深圳,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5628,FM9376,752,深圳,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5629,FM9377,752,上海虹桥,深圳,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5630,FM9378,752,深圳,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5631,FM9382,752,深圳,上海虹桥,NA,NA,NA,或B763/B738/B73G执行,7,1234567
5632,FM9393/4,752,上海虹桥,长沙,上海虹桥,NA,NA,或B763/B738/B73G/CR2执行,7,1234567
5633,FM9541/2,752,上海虹桥,成都,上海虹桥,NA,NA,或B763/B738/B73G执行,7,1234567
5634,FM9543/4,752,上海虹桥,成都,上海虹桥,NA,NA,或B763/B738/B73G执行,7,1234567
5635,FM9545/6,752,上海虹桥,重庆,上海虹桥,NA,NA,或B763/B738/B73G执行,7,1234567
5636,MF8101/2,752,厦门,北京首都,厦门,NA,NA,或B737执行,7,1234567
5637,MF8105/6,752,厦门,北京首都,厦门,NA,NA,或B737执行,2,.2.4...
5638,MF8105/6,752,厦门,北京首都,厦门,NA,NA,或B737执行,5,1.3.567
5639,MF8107/8,752,福州,北京首都,福州,NA,NA,或B737执行,7,1234567
5640,MF8115/6,752,福州,北京首都,福州,NA,NA,或B737执行,7,1234567
5641,MF8117/8,752,厦门,北京首都,厦门,NA,NA,或B737执行,7,1234567
5642,MF8119,752,福州,北京首都,NA,NA,NA,或B737执行,7,1234567
5643,MF8120,752,北京首都,福州,NA,NA,NA,或B737执行,7,1234567
5644,MF8301/2,752,厦门,广州,厦门,NA,NA,或B737执行,7,1234567
5645,MF8305/6,752,厦门,广州,厦门,NA,NA,或B737执行,7,1234567
5646,MF8325,752,福州,广州,NA,NA,NA,或B737执行,7,1234567
5647,MF8326,752,广州,福州,NA,NA,NA,或B737执行,7,1234567
5648,CA1563/4,757,北京首都,杭州,北京首都,NA,NA,NA,6,1234.67
5649,CA1563/4,757,北京首都,杭州,北京首都,NA,NA,NA,1,....5..
5650,CA4101,757,成都,北京首都,NA,NA,NA,NA,7,1234567
5651,CA4102,757,北京首都,成都,NA,NA,NA,NA,7,1234567
5652,CA4115/6,757,成都,北京首都,成都,NA,NA,NA,7,1234567
5653,CA4121/2,757,九寨,北京首都,九寨,NA,NA,NA,7,1234567
5654,FM9101,763,上海虹桥,北京首都,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5655,FM9102,763,北京首都,上海虹桥,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5656,FM9104,763,北京首都,上海虹桥,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5657,FM9105,763,上海虹桥,北京首都,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5658,FM9309,763,上海虹桥,广州,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5659,FM9312,763,广州,上海虹桥,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5660,FM9313,763,上海虹桥,广州,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5661,FM9316,763,广州,上海虹桥,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5662,FM9372,763,深圳,上海虹桥,NA,NA,NA,NA,7,1234567
5663,FM9375,763,上海虹桥,深圳,NA,NA,NA,NA,7,1234567
5664,FM9379,763,上海虹桥,深圳,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5665,FM9384,763,深圳,上海虹桥,NA,NA,NA,或B752/B738/B73G执行,7,1234567
5666,HU7151,763,北京首都,重庆,NA,NA,NA,或B738/A330/A340执行,7,1234567
5667,HU7277/8,763,北京首都,杭州,北京首都,NA,NA,或B738/A330执行,7,1234567
5668,MU5737/8,763,昆明,广州,昆明,NA,NA,或73G/733执行,7,1234567
5669,HU7602,767,上海虹桥,北京首都,NA,NA,NA,或B767/A330/A340执行,7,1234567
5670,CA1301/2,772,北京首都,广州,北京首都,NA,NA,NA,1,......7
5671,CA1301/2,772,北京首都,广州,北京首都,NA,NA,NA,5,1.3456.
5672,CA1301/2,772,北京首都,广州,北京首都,NA,NA,NA,1,.2.....
5673,CA1305/6,772,北京首都,深圳,北京首都,NA,NA,NA,7,1234567
5674,CA1307/8,772,北京首都,深圳,北京首都,NA,NA,NA,7,1234567
5675,CA1309/10,772,北京首都,广州,北京首都,NA,NA,NA,7,1234567
5676,CA1321/2,772,北京首都,广州,北京首都,NA,NA,NA,7,1234567
5677,CA1327/8,772,北京首都,广州,北京首都,NA,NA,NA,7,1234567
5678,CA1329/30,772,北京首都,广州,北京首都,NA,NA,NA,7,1234567
5679,CA1339/40,772,北京首都,广州,北京首都,NA,NA,NA,7,1234567
5680,CA1351/2,772,北京首都,广州,北京首都,NA,NA,NA,7,1234567
5681,CA1361,772,深圳,上海浦东,NA,NA,NA,NA,7,1234567
5682,CA1515/6,772,北京首都,上海虹桥,北京首都,NA,NA,NA,7,1234567
5683,CA1557/8,772,北京首都,上海虹桥,北京首都,NA,NA,NA,7,1234567
5684,CZ3575/6,772,深圳,上海虹桥,深圳,NA,NA,或333/332/321/320/319执行,4,.23..67
5685,CZ3575/6,772,深圳,上海虹桥,深圳,NA,NA,或333/332/321/320/319执行,3,1..45..
5686,CZ3903/4,772,北京首都,成都,北京首都,NA,NA,或332/333/321/320执行,7,1234567
5687,CZ3907/8,772,北京首都,上海虹桥,北京首都,NA,NA,或332/333/321/320/319执行,6,1.34567
5688,CZ3907/8,772,北京首都,上海虹桥,北京首都,NA,NA,或332/333/321/320/319执行,1,.2.....
5689,CZ6957/8,777,广州,乌鲁木齐,广州,NA,NA,或B757执行,4,1.3.5.7
5690,CZ3905/6,AB6,北京首都,杭州,北京首都,NA,NA,或321/333/332/752/738/319执行,7,1234567
5691,CZ6159/60,AB6,北京首都,昆明,北京首都,NA,NA,或752/321/319执行,7,1234567
