"","flight","plane","city1","city2","city3","city4","city5","remarks","flight_account","city1_2"
"3979","HU7841","738","海口","武汉","青岛",NA,NA,"或737执行","7","海口武汉"
"3980","HU7842","738","青岛","武汉","海口",NA,NA,"或737执行","7","青岛武汉"
"3983","HU7877","738","长沙","呼和浩特","长春",NA,NA,"与CN7877代号共享","7","长沙呼和浩特"
"3984","HU7878","738","长春","呼和浩特","长沙",NA,NA,"与CN7878代号共享","3","长春呼和浩特"
"3985","HU7878","738","长春","呼和浩特","长沙",NA,NA,"与CN7878代号共享","4","长春呼和浩特"
"3990","MF8021","738","海口","杭州","哈尔滨",NA,NA,"或B73G/752执行 与CZ5001/NS8021代码共享","7","海口杭州"
"3991","MF8022","738","哈尔滨","杭州","海口",NA,NA,"或B73G/752执行 与CZ5002/NS8022代码共享","7","哈尔滨杭州"
"3992","MF8025","738","长沙","杭州","沈阳",NA,NA,"或B73G/752执行 与CZ5005/NS8025代码共享","7","长沙杭州"
"3993","MF8026","738","沈阳","杭州","长沙",NA,NA,"或B73G/752执行 与CZ5006/NS8026代码共享","2","沈阳杭州"
"3994","MF8026","738","沈阳","杭州","长沙",NA,NA,"或B73G/752执行 与CZ5006/NS8026代码共享","5","沈阳杭州"
"3995","MF8035","738","长沙","南京","大连",NA,NA,"或B73G/752执行 与CZ5011/NS8035代码共享","7","长沙南京"
"3996","MF8036","738","大连","南京","长沙",NA,NA,"或B73G/752执行 与CZ5012/NS8036代码共享","7","大连南京"
"3997","MF8039","738","长沙","天津","哈尔滨",NA,NA,"或B73G/752执行 与CZ5489/NS8039代码共享","7","长沙天津"
"3998","MF8040","738","哈尔滨","天津","长沙",NA,NA,"或B73G/752执行 与CZ5490/NS8040代码共享","7","哈尔滨天津"
"3999","MF8043","738","深圳","杭州","长春",NA,NA,"或B73G/752执行 与CZ5017/NS8043代码共享；杭州长春与KL4901代码共享","7","深圳杭州"
"4000","MF8044","738","长春","杭州","深圳",NA,NA,"或B73G/752执行 与CZ5018/NS8044代码共享；长春杭州与KL4900代码共享","7","长春杭州"
"4001","MF8063","738","长沙","青岛","长春",NA,NA,"或B73G/752执行 与CZ5491/NS8063代码共享","7","长沙青岛"
"4002","MF8064","738","长春","青岛","长沙",NA,NA,"或B73G/752执行 与CZ5492/NS8064代码共享","7","长春青岛"
"4003","MF8069","738","深圳","厦门","沈阳",NA,NA,"或B73G/752执行 与CZ5041/NS8069代码共享；厦门沈阳/深圳沈阳与KL4977代码共享","7","深圳厦门"
"4004","MF8070","738","沈阳","厦门","深圳",NA,NA,"或B73G/752执行 与CZ5042/NS8070代码共享；沈阳厦门/沈阳深圳与KL4978代码共享","3","沈阳厦门"
"4005","MF8070","738","沈阳","厦门","深圳",NA,NA,"或B73G/752执行 与CZ5042/NS8070代码共享；沈阳厦门/沈阳深圳与KL4978代码共享","2","沈阳厦门"
"4006","MF8070","738","沈阳","厦门","深圳",NA,NA,"或B73G/752执行 与CZ5042/NS8070代码共享；沈阳厦门/沈阳深圳与KL4978代码共享","2","沈阳厦门"
"4009","MF8291","738","长沙","济南","海拉尔",NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5203/NS8291代码共享","7","长沙济南"
"4010","MF8292","738","海拉尔","济南","长沙",NA,NA,"或B73G/752执行 执行日期6.1-10.29执行 与CZ5204/NS8292代码共享","7","海拉尔济南"
"4011","MF8519","738","长沙","宁波","大连",NA,NA,"或B73G/752执行 执行日期4.28-10.29执行 与CZ5417/NS8519代码共享","7","长沙宁波"
"4012","MF8520","738","大连","宁波","长沙",NA,NA,"或B73G/752执行 执行日期4.28-10.29执行 与CZ5418/NS8520代码共享","7","大连宁波"
"4013","MU2457","738","武汉","揭阳","珠海",NA,NA,"执行日期0410-1029执行","7","武汉揭阳"
"4014","MU2458","738","珠海","揭阳","武汉",NA,NA,"执行日期0410-1029执行","7","珠海揭阳"
"4015","MU2461","738","武汉","西安","乌鲁木齐",NA,NA,"执行日期0327-1029执行","7","武汉西安"
"4016","MU2462","738","乌鲁木齐","西安","武汉",NA,NA,"执行日期0327-1029执行","7","乌鲁木齐西安"
"4021","MU2517","738","武汉","青岛","大连",NA,NA,"执行日期0327-1029执行","1","武汉青岛"
"4022","MU2517","738","武汉","青岛","大连",NA,NA,"执行日期0327-1029执行","6","武汉青岛"
"4023","MU2518","738","大连","青岛","武汉",NA,NA,"执行日期0327-1029执行","1","大连青岛"
"4024","MU2518","738","大连","青岛","武汉",NA,NA,"执行日期0327-1029执行","6","大连青岛"
"4031","MU2545","738","武汉","盐城","沈阳",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","武汉盐城"
"4032","MU2546","738","沈阳","盐城","武汉",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","沈阳盐城"
"4043","MU2613","738","武汉","银川","乌鲁木齐",NA,NA,"执行日期0901-1015执行","7","武汉银川"
"4044","MU2614","738","乌鲁木齐","银川","武汉",NA,NA,"执行日期0901-1015执行","7","乌鲁木齐银川"
"4051","MU9689","738","武汉","柳州","三亚",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","武汉柳州"
"4052","MU9690","738","三亚","柳州","武汉",NA,NA,"执行日期0327-1029执行 待航路走向批复后执行","7","三亚柳州"
"4053","MU9731","738","长沙","昆明","拉萨",NA,NA,"执行日期0327-1029执行 或73G执行 待航路走向批复后执行","7","长沙昆明"
"4054","MU9732","738","拉萨","昆明","长沙",NA,NA,"执行日期0327-1029执行 或73G执行 待航路走向批复后执行","7","拉萨昆明"
"4055","SC4613","738","海口","温州","长春",NA,NA,"或737执行;与CA4613代码共享","7","海口温州"
"4056","SC4614","738","长春","温州","海口",NA,NA,"或737执行;与CA4614代码共享","7","长春温州"
"4063","SC8871","738","海口","呼和浩特","海拉尔",NA,NA,"或737执行；与CA8871代码共享","7","海口呼和浩特"
"4064","SC8872","738","海拉尔","呼和浩特","海口",NA,NA,"或737执行；与CA8872代码共享","7","海拉尔呼和浩特"
"4069","ZH9279","738","南京","福州","珠海",NA,NA,"或739/319/320执行;同CA3626 KY9279代码共享","7","南京福州"
