hsp.hsp,mv10.mv10,mv20.mv20,vol10.vol10,vol20.vol20,rsi5.rsi5,rsi14.rsi14,macd.macd1,signal.macd1,macd.macd2,signal.macd2,dn,mavg,up,pctB,Direction
1292.4,1274.421,1272.4995,13.39807486,24.17780572,86.70908448,64.06015038,-1.582528398,-3.174111878,0.55552646,-0.594921509,1225.36828,1272.4995,1319.63072,0.711118023,1
1295.44,1276.4,1270.202,14.96922473,18.89243084,100,71.64704454,-1.151667928,-2.84024727,0.870907597,-0.111346482,1233.373872,1270.202,1307.030128,0.842645712,2
1325.89,1284.417,1271.78,17.89467335,22.06538871,100,72.01389721,-0.711164316,-2.449830584,1.355243382,0.40400182,1228.766639,1271.78,1314.793361,1.128990603,1
1330.16,1290.847,1274.185,21.6450785,25.58536969,100,73.17775688,-0.27577544,-2.045528616,1.862310866,0.930681284,1224.309933,1274.185,1324.060067,1.061152125,1
1334.67,1295.957,1277.164,25.43611695,28.94435594,100,70.4583711,0.417874468,-1.603113827,2.341818055,1.397161272,1220.741063,1277.164,1333.586937,1.009597719,1
1338.69,1302.663,1280.5115,27.09564625,31.99477988,100,70.42773817,0.987848681,-1.116955926,2.670244329,1.820104846,1218.142192,1280.5115,1342.880808,0.966403283,-2
1318.1,1307.686,1284.321,24.45633124,31.69112991,67.74749373,74.96550773,1.325150366,-0.619950718,2.72632109,2.191187545,1222.543615,1284.321,1346.098385,0.773392925,2
1337.24,1314.354,1289.978,22.1948093,30.44930672,60.80335047,74.79160878,1.763501063,-0.132916134,2.772406085,2.474620085,1230.621374,1289.978,1349.334626,0.898118989,1
1340.68,1319.895,1294.3925,21.01226745,31.10603612,60.17408124,72.01788881,2.09425373,0.318610247,2.921199382,2.686397788,1233.755673,1294.3925,1355.029327,0.881678115,1
1346.37,1325.964,1299.146,18.66538758,31.43657431,61.06278366,80.27381724,2.388581504,0.759844681,2.769819558,2.771998089,1237.864835,1299.146,1360.427165,0.885305991,-2
1328.38,1329.562,1301.9915,14.47376615,31.37517813,42.28870606,71.97646546,2.504345894,1.166068439,2.525685789,2.743086381,1240.830018,1301.9915,1363.152982,0.715728096,1
1332.15,1333.233,1304.8165,8.117427138,31.42215298,64.04157505,72.19459459,2.619664229,1.5361605,2.276121913,2.653046546,1243.563447,1304.8165,1366.069553,0.723119492,1
1338.76,1334.52,1309.4685,7.839345211,29.00691846,52.02666667,70.47072331,2.622807278,1.858225246,1.913540821,2.481273493,1252.923606,1309.4685,1366.013394,0.759011009,1
1347.64,1336.268,1313.5575,8.664536661,28.29133099,58.10433163,72.26854514,2.582373388,2.098725126,1.917557038,2.280545024,1258.407543,1313.5575,1368.707457,0.808998428,-1
1338.39,1336.64,1316.2985,8.66816141,27.88579157,41.41935484,66.23367455,2.40213065,2.255867567,1.717809448,2.070143002,1261.939085,1316.2985,1370.657915,0.70319847,-1
1338.28,1336.599,1319.631,8.658351716,26.19816223,67.29559748,65.44117647,2.191947309,2.352178338,1.434957413,1.851997327,1268.56138,1319.631,1370.70062,0.682584089,2
1362.32,1341.021,1324.3535,9.419362387,24.85498981,80.85498057,63.76691104,2.095361998,2.389051776,1.245303032,1.64583355,1275.902205,1324.3535,1372.804795,0.891800675,1
1375.56,1344.853,1329.6035,14.26076128,23.9679115,83.14121037,66.06738392,2.030682947,2.381988355,1.35244938,1.533615262,1282.881439,1329.6035,1376.325561,0.991807287,1
1378.31,1348.616,1334.2555,17.60895934,23.93939354,81.0487953,65.63933486,2.0166209,2.340659399,1.493304693,1.448764793,1287.589031,1334.2555,1380.921969,0.972014498,1
1378.46,1351.825,1338.8945,19.92575678,23.00211534,99.7269794,64.65904902,1.942408118,2.278221869,1.565241217,1.418251147,1294.055122,1338.8945,1383.733878,0.94119145,1
1387.37,1357.724,1343.643,20.92080049,22.69943127,100,77.93821086,1.92893473,2.201474146,1.628717067,1.457003078,1299.393662,1343.643,1387.892338,0.994097791,-1
1374.85,1361.994,1347.6135,19.42524257,20.67934344,66.67553899,66.0247124,1.803379117,2.110426573,1.715789749,1.551100421,1307.302038,1347.6135,1387.924962,0.837825757,-1
1372.4,1365.358,1349.939,17.79938064,20.72294784,44.10007468,63.63011344,1.771617595,2.020342596,1.901641482,1.660938842,1309.542538,1349.939,1390.335462,0.778007018,-2
1357.65,1366.359,1351.3135,16.95362069,20.24824418,23.36255802,54.49689045,1.675802904,1.939639513,1.748621407,1.712002184,1311.842406,1351.3135,1390.784594,0.5802676,1
1371.12,1369.632,1353.136,13.82471282,20.31164779,42.95585413,67.6757651,1.626627873,1.876826243,1.564703875,1.711894716,1313.541309,1353.136,1392.730691,0.727101155,2
1387,1374.504,1355.5515,9.43657094,21.34933557,49.68681226,70.61875047,1.576131248,1.819133937,1.475303594,1.681212021,1313.933983,1355.5515,1397.169017,0.877827686,2
1403.27,1378.599,1359.81,12.0774468,21.97107237,72.62018465,72.60811663,1.655688883,1.77746793,1.41816031,1.621686134,1316.980495,1359.81,1402.639505,1.007360524,2
1436.07,1384.65,1364.7515,21.70590498,27.13479671,84.16872384,76.54120896,1.851041399,1.759070207,1.560718458,1.553501529,1311.856043,1364.7515,1417.646957,1.174145802,1
1437.24,1390.543,1369.5795,27.11816695,30.9486846,100,81.18099804,1.9892555,1.764275472,1.853472961,1.57447184,1309.249407,1369.5795,1429.909593,1.060752494,-1
1435.91,1396.288,1374.0565,30.18585092,33.76293846,98.02816901,80.5609466,2.05378144,1.778147329,2.181907575,1.69791258,1308.240416,1374.0565,1439.872584,0.969896541,-1
1426.5,1400.201,1378.9625,31.41264588,33.90496437,82.38766809,72.11578222,2.083835014,1.809309095,2.531639341,1.909179729,1312.869557,1378.9625,1445.055443,0.85962614,1
1430.88,1405.804,1383.899,31.38538343,33.91787417,78.12181707,70.30240752,2.138389633,1.850061544,2.782789785,2.182105624,1317.780891,1383.899,1450.017109,0.855280882,-1
1418.52,1410.416,1387.887,29.24711693,33.00799187,19.37172775,63.78471032,2.040361656,1.890568072,2.811890099,2.432339952,1323.542578,1387.887,1452.231422,0.738039283,-1
1414.45,1416.096,1391.2275,22.62727715,32.0883781,13.88272583,62.0150898,2.059923631,1.938712045,2.679827706,2.597610901,1328.675736,1391.2275,1453.779264,0.685626259,2
1437.59,1422.743,1396.1875,17.01394333,31.14420126,51.57421289,65.31097561,2.177676962,2.005550458,2.330606946,2.627350775,1335.476275,1396.1875,1456.898725,0.840978954,1
1439.38,1427.981,1401.2425,12.15698103,29.406871,64.07958024,71.05108632,2.405276787,2.088838003,1.983265362,2.51767598,1343.917955,1401.2425,1458.567045,0.832645468,1
1440.18,1431.672,1405.1355,9.01897358,29.13541532,61.02941176,72.35193246,2.502457809,2.161217604,1.744127676,2.309943558,1348.34012,1405.1355,1461.93088,0.80851541,-2
1408.71,1428.936,1406.793,11.37800529,28.29515192,41.99445079,65.16573601,2.415701971,2.208600545,1.4435975,2.036285038,1351.635595,1406.793,1461.950405,0.51737754,2
1440.05,1429.217,1409.88,11.63761149,28.39185595,64.45674272,68.508673,2.349526622,2.241461121,1.314397578,1.763199012,1354.534084,1409.88,1465.225916,0.772558502,1
1446.82,1430.308,1413.298,12.78919926,28.52473066,56.3946238,66.88876341,2.134860231,2.247130589,1.35543146,1.568163915,1357.693063,1413.298,1468.902937,0.801430071,1
1456.09,1433.267,1416.734,15.03598059,29.36370574,60.48964218,65.52616108,1.917732322,2.22261311,1.529493691,1.477409581,1359.4936,1416.734,1473.9744,0.843778169,-2
1439.05,1434.084,1419.944,15.11363196,28.02251865,49.41078319,50.96540106,1.656111251,2.179918621,1.314659492,1.391515944,1365.318055,1419.944,1474.569945,0.674880269,1
1446.24,1436.856,1423.636,14.47022706,26.23617418,76.20444072,52.80618608,1.540324124,2.122185342,1.120751974,1.326946839,1372.492281,1423.636,1474.779719,0.720985104,2
1464.47,1441.858,1428.977,14.50973374,22.73547844,70.87179487,58.05596299,1.492803506,2.046088291,0.98563018,1.261193359,1384.657393,1428.977,1473.296607,0.900420974,2
1479.41,1446.04,1434.3915,18.59461392,21.06488279,74.44127794,64.47289239,1.572195228,1.953523674,1.308563845,1.251819836,1393.328484,1434.3915,1475.454516,1.048163582,1
1479.66,1450.068,1439.0245,21.17529472,20.26774141,70.44232437,63.65162879,1.676155144,1.861712266,1.375619387,1.221044975,1399.515399,1439.0245,1478.533601,1.014254925,1
1488.29,1454.879,1443.2755,23.96114793,21.26540395,100,69.94226262,1.695649012,1.781706382,1.487504341,1.255613945,1401.821596,1443.2755,1484.729404,1.042946452,2
1507.89,1464.797,1446.8665,23.24304391,25.6056526,100,74.53008506,1.730916685,1.712971945,1.747071047,1.38087776,1396.951894,1446.8665,1496.781106,1.111278991,1
1516.1,1472.402,1450.8095,26.46459975,29.77724537,100,72.36369851,1.779852052,1.673526592,2.229233305,1.629598385,1392.762963,1450.8095,1508.856037,1.062397888,-2
1498.17,1477.537,1453.9225,25.92562913,31.3504881,67.17319663,65.33625502,1.915165564,1.673241396,2.520595149,1.872004646,1392.809148,1453.9225,1515.035852,0.862011725,2
1524.71,1484.399,1458.833,28.56511449,34.37473477,77.83957484,69.44022814,1.986509348,1.709952296,2.765410043,2.149962777,1391.824306,1458.833,1525.841694,0.991555617,-2
1504.06,1490.9,1462.492,24.15479019,35.12921345,58.48488109,73.07710925,1.998763784,1.760890036,2.749084635,2.402278836,1394.012556,1462.492,1530.971444,0.803507138,-2
1475.78,1493.854,1465.355,19.43056767,33.65949455,34.19938982,58.77757579,1.916167312,1.807930459,2.51050818,2.554966262,1399.740566,1465.355,1530.969434,0.579441362,2
1493.78,1496.785,1469.3215,16.49444705,31.97718681,39.98204668,60.93313466,2.073653364,1.863648029,2.287153823,2.566550366,1406.986487,1469.3215,1531.656513,0.696185891,2
1534.76,1502.32,1474.18,19.09755307,34.20639968,63.60728896,65.95934597,2.316116674,1.934754866,2.210429818,2.5045173,1407.499451,1474.18,1540.860549,0.954255411,-1
1533.29,1507.683,1478.8755,19.55191497,35.595295,53.92210642,70.40710264,2.445818564,2.018107038,2.051959653,2.361827222,1409.487496,1478.8755,1548.263504,0.892103079,2
1562.08,1515.062,1484.9705,24.67329902,38.90348523,74.68515997,72.93861386,2.550891348,2.109215334,2.247918633,2.261594021,1409.133646,1484.9705,1560.807354,1.008390683,2
1593.16,1523.589,1494.193,34.64054768,41.64028668,98.77825798,74.24910496,2.757685098,2.217863451,2.271259469,2.213744279,1413.021138,1494.193,1575.364862,1.109613956,2
1612.25,1533.204,1502.803,44.3219452,47.27729221,98.78922659,74.64564007,2.937586695,2.331465798,2.713776475,2.29906881,1410.642591,1502.803,1594.963409,1.093785343,1
1624.03,1545.79,1511.6635,50.68181857,52.5454314,98.40581282,75.68586984,3.030003089,2.447409547,3.512738497,2.559530546,1409.233597,1511.6635,1614.093403,1.048504377,1
1634.91,1556.81,1520.6045,57.15614539,57.56546895,100,75.87898899,3.168625687,2.577394203,4.229976584,2.995133932,1408.388743,1520.6045,1632.820257,1.009311271,1
1636.58,1570.062,1530.481,58.90289557,59.74073642,100,74.24910496,3.414391552,2.743863563,4.507761192,3.447102444,1414.024866,1530.481,1646.937134,0.955532036,1
1651.8,1587.664,1540.759,53.66528056,62.12007226,100,74.91188133,3.557643937,2.908751405,4.909426365,3.974735823,1419.664686,1540.759,1661.853314,0.958489736,-1
1644.01,1602.687,1549.736,44.75044632,63.47323973,83.54457119,77.80871024,3.707701143,3.063371902,5.056971916,4.443374911,1426.003877,1549.736,1673.468123,0.880960085,2
1667.14,1615.925,1559.1225,41.91404889,66.34202303,86.72686999,77.51632472,4.156418728,3.253438586,5.102343511,4.761295914,1429.798089,1559.1225,1688.446911,0.917622238,2
1714.36,1634.032,1570.8575,41.35665869,72.05780004,91.80258866,86.84560936,4.652319637,3.486930619,5.245792732,4.964459143,1430.390988,1570.8575,1711.324012,1.010806805,1
1729.22,1650.746,1582.904,42.7959578,77.46412768,92.80170024,96.59508751,4.98724103,3.734659056,5.394172447,5.141741394,1431.898616,1582.904,1733.909384,0.984472791,2
1780.74,1669.504,1596.5465,54.31094942,86.99750664,94.6097426,96.96870499,5.422104479,4.010716587,5.798448625,5.319545846,1426.957139,1596.5465,1766.135861,1.043057356,1
1794.23,1687.702,1610.453,62.81719117,95.29512856,100,96.66894493,5.752967724,4.313268213,6.28331638,5.564814739,1424.688596,1610.453,1796.217404,0.99465074,-1
1779.41,1703.24,1624.515,64.511786,98.54901743,89.55676133,92.23930802,5.922971526,4.61930664,6.485496111,5.841445259,1432.407599,1624.515,1816.622401,0.903146883,-1
1775.71,1717.32,1637.065,63.29506107,101.1187702,81.17694888,90.11830986,6.01951682,4.908765003,6.818430719,6.155972856,1439.948229,1637.065,1834.181771,0.851682404,-2
1711.58,1724.82,1647.441,56.77233559,97.3285363,44.02681837,69.7828266,5.885695863,5.167437439,6.531020794,6.383342526,1457.712755,1647.441,1837.169245,0.669028602,2
1789.92,1738.632,1663.148,53.754854,93.43801918,52.630674,74.77618184,5.924646216,5.413764669,6.173954453,6.458443691,1481.003769,1663.148,1845.292231,0.847998943,1
1802.79,1754.51,1678.5985,45.51931971,89.41994798,52.46175083,74.85263041,6.036775762,5.622693229,5.822803964,6.366341208,1504.286931,1678.5985,1852.910069,0.856234245,1
1803.86,1768.182,1692.0535,35.87129146,86.84614455,57.63537568,74.14744304,6.0935301,5.782827725,5.176512276,6.104544441,1522.759198,1692.0535,1861.347802,0.830213417,2
1836.14,1780.36,1707.196,36.23870123,84.06512766,66.01303726,76.22752602,6.22710326,5.920590195,4.594317231,5.659721744,1543.322898,1707.196,1871.069102,0.893426372,2
1867.64,1794.202,1722.474,40.69627387,84.06991016,100,77.20306513,6.388129346,6.027926291,4.398341323,5.233185849,1558.591575,1722.474,1886.356425,0.94289679,2
1916.11,1807.739,1738.6215,55.53128417,88.80647228,100,81.1042524,6.385292364,6.098184584,4.582361864,4.914867332,1565.505816,1738.6215,1911.737184,1.01262975,1
1921.44,1820.46,1754.081,65.72729654,92.4855966,100,80.30266921,6.255504462,6.135132688,5.369787859,4.82426411,1573.793382,1754.081,1934.368618,0.964144465,1
1936.55,1836.174,1769.707,73.18407936,95.70138915,100,78.6704173,5.959254355,6.128436859,5.623053501,4.913572356,1583.150648,1769.707,1956.263352,0.947165155,-2
1908.98,1849.501,1783.4105,73.08436091,95.00342955,78.4575715,72.45877061,5.632253492,6.100276595,5.662076758,5.127124261,1598.214722,1783.4105,1968.606278,0.839018258,-1
1895.64,1867.907,1796.3635,55.56848728,91.52740218,62.74813331,65.86928899,5.345072093,6.03587947,5.630068747,5.373469746,1617.943747,1796.3635,1974.783253,0.778210507,2
1939.1,1882.825,1810.7285,52.22995612,90.17996045,60.96746494,68.47878772,5.251178555,5.948590892,5.604378096,5.577872992,1634.935394,1810.7285,1986.521606,0.865120974,-1
1938.24,1896.37,1825.44,46.40673514,85.42514107,58.37153677,71.00759199,5.527337759,5.885680632,5.305804941,5.565076409,1658.915744,1825.44,1991.964256,0.838689397,2
1982.88,1914.272,1841.227,40.96520144,83.79031348,67.83706784,74.72372724,5.58509759,5.814346668,4.920949842,5.424655677,1677.889609,1841.227,2004.564391,0.933620861,-1
1979.93,1928.651,1854.5055,35.3429809,83.66991263,83.70546318,87.5010481,5.602159999,5.727016741,4.620265156,5.216293356,1691.402814,1854.5055,2017.608186,0.884495507,2
2041.05,1945.992,1870.097,43.6478674,88.03495951,97.5102921,86.86907244,5.781354781,5.659912565,4.54629588,4.999538783,1698.485271,1870.097,2041.708729,0.998080757,2
2067.09,1961.09,1884.4145,56.40973379,95.68992696,97.19047268,87.35794651,5.875332494,5.617671235,4.950597956,4.868782755,1697.880492,1884.4145,2070.948508,0.989657361,1
2072.88,1976.234,1898.347,64.35146277,101.9490042,97.90095347,87.52440998,5.872986195,5.608085884,5.514128119,4.91044739,1699.611804,1898.347,2097.082196,0.939109438,2
2131.56,1995.735,1915.9545,78.89405924,110.3869276,98.09160305,88.3801902,5.771774285,5.623588195,5.979477667,5.122152955,1700.770764,1915.9545,2131.138236,1.000980008,2
2200.09,2024.846,1937.1735,95.32312652,122.1689394,100,89.40008059,5.852944838,5.6800185,6.749638805,5.548027685,1699.022394,1937.1735,2175.324606,1.051995128,2
2255.97,2060.879,1964.393,108.2788725,129.675811,100,89.58304216,6.091150834,5.773348753,7.256469119,6.090062333,1711.608308,1964.393,2217.177692,1.076729939,-2
2231.63,2090.132,1986.4785,111.1991343,135.8636901,88.58456055,84.59548081,6.420893932,5.872632772,7.874095505,6.674761843,1721.631411,1986.4785,2251.325589,0.962817056,-2
2173.75,2113.683,2005.0265,99.8117792,134.7841328,69.00983755,74.15085119,6.784069828,6.00585191,7.82166007,7.136268233,1742.283855,2005.0265,2267.769145,0.8210813,2
2287.34,2144.129,2029.2005,101.8927874,140.0589712,74.32390232,82.78114711,7.228887725,6.186599435,8.087748986,7.557922497,1756.175302,2029.2005,2302.225698,0.972739334,2
2353.87,2181.523,2055.087,103.5407189,149.9911406,74.16252907,86.35072744,7.777971176,6.408445701,8.679514367,7.94389761,1762.70044,2055.087,2347.47356,1.010938327,-2
2308.93,2208.311,2077.1515,97.64449958,153.385059,58.61754751,79.26935435,8.029614895,6.647810412,8.744939541,8.241591694,1778.148975,2077.1515,2376.154025,0.887586191,1
2317.09,2233.311,2097.2005,89.10015257,157.3814377,64.67880453,79.64072793,8.173841735,6.903461028,8.502331016,8.367238796,1790.407599,2097.2005,2403.993401,0.858367972,2
2396.09,2265.632,2120.933,82.8398464,165.0817932,85.60630325,80.67950641,8.385794467,7.193907715,8.232017298,8.449310242,1799.129342,2120.933,2442.736658,0.927523108,2
2491.31,2301.607,2148.671,95.32121928,178.5293826,84.7064829,83.39297375,8.704447036,7.510741292,8.561325316,8.544025508,1800.653165,2148.671,2496.688835,0.992272184,1
2508.13,2332.411,2178.6285,107.823105,186.2923608,81.59252888,82.37316329,9.027355876,7.836986297,9.261137716,8.660350177,1815.477834,2178.6285,2541.779166,0.953670516,2
2536.43,2360.457,2210.668,121.3567479,190.124732,100,82.42821214,9.231652022,8.149292751,9.287263914,8.768815052,1840.046667,2210.668,2581.289333,0.939480909,-2
2452.83,2382.577,2236.3545,115.2729002,186.1660536,72.40377633,73.70332015,9.068776179,8.403149012,8.664154734,8.801179796,1873.450052,2236.3545,2599.258948,0.798254129,2
2512.92,2416.494,2265.0885,95.14172262,182.0355021,70.56648946,73.74950179,8.903038121,8.589165723,8.572232072,8.869222751,1910.23598,2265.0885,2619.94102,0.849203522,2
2576.92,2445.452,2294.7905,95.53220199,182.0287177,66.93168783,73.60055114,8.962677023,8.720799706,8.784471362,8.91385196,1939.951205,2294.7905,2649.629795,0.897545458,-1
2551.88,2465.253,2323.388,94.95991845,174.7413372,58.38026281,69.27727326,9.218734755,8.852924135,8.403393173,8.742303051,1982.754425,2323.388,2664.021575,0.835392657,-2
2385.33,2472.893,2340.602,83.34905492,161.9538259,31.07844119,58.44765422,8.693120037,8.910621724,6.959296308,8.27670953,2024.895873,2340.602,2656.308127,0.57083803,1
2395.17,2480.701,2357.006,69.66604935,148.879821,41.14340133,62.84815709,7.925674426,8.859497275,5.530248362,7.649928255,2066.7858,2357.006,2647.2262,0.565750075,-2
2298,2470.892,2368.262,87.52059768,134.0382888,20.36403751,50.63057521,7.234260614,8.696143228,3.590432864,6.653568414,2106.973273,2368.262,2629.550727,0.365547204,-2
2271.8,2448.941,2375.274,107.1556298,124.3197728,3.02955665,44.90204117,6.471777677,8.412190095,2.195848924,5.335843926,2132.930148,2375.274,2617.617852,0.286514081,2
2316.04,2429.732,2381.0715,112.4526775,118.2770443,15.72093023,50.44203773,5.593175725,8.007914951,0.765798687,3.808325029,2150.507095,2381.0715,2611.635905,0.358973245,2
2369.79,2413.068,2386.7625,107.1043797,114.6226905,46.63927336,53.10065661,4.477612927,7.497785701,-0.714222119,2.273621343,2163.321742,2386.7625,2610.203258,0.462020134,2
2410.6,2408.845,2395.711,106.1910597,108.707595,52.94274707,50.89388022,3.496212798,6.897027331,-1.92753395,0.782064881,2183.800885,2395.711,2607.621115,0.535130461,-1
2397.25,2397.278,2406.886,99.6960681,95.35737591,77.82450238,43.55541548,2.445196579,6.172862838,-2.312128024,-0.398447296,2221.000254,2406.886,2592.771746,0.474080853,2
2485.39,2388.125,2416.7885,84.39882585,92.53107457,94.44421324,48.5806661,1.873836242,5.356763003,-2.17909901,-1.273436883,2236.412229,2416.7885,2597.164771,0.690162208,2
2522.63,2385.2,2425.2265,78.38565274,94.17164733,94.27750868,49.14816918,1.265262077,4.531445452,-1.196268237,-1.665850268,2241.652164,2425.2265,2608.800836,0.76529716,2
2588.35,2405.502,2439.1975,101.3503213,96.70310167,94.55679687,58.55404348,0.674822284,3.725795214,0.091760273,-1.50465379,2250.688451,2439.1975,2627.706549,0.895610982,2
2668.63,2432.848,2456.7745,130.851292,104.9381571,95.31134759,59.58415915,0.416119365,2.968223964,1.425902715,-0.833966457,2252.212373,2456.7745,2661.336627,1.017826791,1
2676.74,2470.722,2470.807,141.8345951,114.7061029,100,56.59801174,0.707687404,2.327769489,2.62459651,0.15337845,2247.203641,2470.807,2694.410359,0.960487268,2
2707.68,2514.31,2481.6255,140.8835081,126.3537135,100,60.21853766,0.926221179,1.809218984,3.887380037,1.36667426,2235.316768,2481.6255,2727.934232,0.958884462,-2
2457.49,2528.455,2479.0935,124.96674,126.3020129,42.51677236,54.26487624,1.198020846,1.444819864,4.340615978,2.474051103,2232.885551,2479.0935,2725.301449,0.456127533,2
2544.57,2545.933,2479.5005,111.8433831,126.5094454,45.20586947,58.09124586,1.81848774,1.258405968,4.664456179,3.388590284,2232.888191,2479.5005,2726.112809,0.631926708,-2
2473.54,2552.227,2480.536,104.9391687,126.3643276,28.19492567,59.78396576,2.088491732,1.218772096,4.338048597,3.97101946,2234.206577,2480.536,2726.865423,0.485799504,2
2508.73,2563.375,2480.3265,91.737186,126.3112744,32.29348903,63.07459689,2.251882977,1.260777289,3.888281298,4.223756418,2234.100497,2480.3265,2726.552503,0.557677702,-2
2475.61,2562.397,2475.261,92.70794753,124.2482612,25.65409874,58.91502319,2.344079998,1.380645947,2.986888482,4.043658107,2233.05655,2475.261,2717.46545,0.500720466,2
