"","city1_2","flag","flight_num","plane_num","plane_no_num"
"4193","乌鲁木齐库尔勒",18651,"GS7501/2","ERJ",2
"4194","乌鲁木齐库尔勒",18651,"GS7505/6","ERJ",2
"4195","乌鲁木齐库尔勒",18651,"GS7507/8","ERJ",2
"4196","乌鲁木齐库尔勒",18651,"GS7589/90","ERJ",2
"4197","乌鲁木齐库尔勒",18651,"HU7055/6","737",2
"4198","武汉长春",18677,"CZ6651/2","73G",2
"4199","武汉长春",18677,"MU2635/6","733",4
"4200","武汉长春",18677,"MU3115","ERJ",1
"4201","长春武汉",18677,"MU3116","ERJ",1
"4202","武汉长春",18677,"ZH9657","320",1
"4203","长春武汉",18677,"ZH9658","320",1
"4204","威海长春",18692,"SC4995/6","733",2
"4205","威海长春",18692,"SC4995/6","CR2",2
"4206","大庆杭州",18716,"CZ6199/200","319",4
"4207","满洲里哈尔滨",18729,"GS6485/6","ERJ",4
"4208","哈尔滨漠河",18775,"BK2841/2","MA6",2
"4209","漠河哈尔滨",18775,"CZ6223/4","319",2
"4210","哈尔滨漠河",18775,"CZ6279/80","319",4
"4211","青岛佳木斯",18788,"FM9169/70","738",2
"4212","青岛佳木斯",18788,"FM9169/70","cr2",2
"4213","烟台牡丹江",18804,"MU2879/80","ERJ",2
"4214","邯郸大连",18813,"G52679","CR2",1
"4215","大连邯郸",18813,"G52680","CR2",1
"4216","宜昌大连",18826,"8L9957/8","737",2
"4217","南昌大连",18830,"MF8077/8","73G",2
"4218","东营大连",18831,"G52761","CR2",1
"4219","大连东营",18831,"G52762","CR2",1
"4220","临沂大连",18838,"MU5773/4","73G",2
"4221","乌鲁木齐阿勒泰",18896,"CZ6841/2","AT7",2
"4222","乌鲁木齐阿勒泰",18896,"CZ6843/4","73G",2
"4223","乌鲁木齐阿勒泰",18896,"CZ6849/50","73G",2
"4224","乌鲁木齐阿勒泰",18896,"CZ6851/2","73G",2
"4225","乌鲁木齐阿勒泰",18896,"CZ6853/4","73G",2
"4226","乌鲁木齐阿勒泰",18896,"CZ6873","73G",2
"4227","阿勒泰乌鲁木齐",18896,"CZ6876","73G",1
"4228","乌鲁木齐阿勒泰",18896,"GS7479/80","ERJ",2
"4229","乌鲁木齐阿勒泰",18896,"GS7487/8","E90",2
"4230","乌鲁木齐阿勒泰",18896,"GS7493/4","E90",2
"4231","乌鲁木齐阿勒泰",18896,"GS7503/4","ERJ",2
"4232","乌鲁木齐阿勒泰",18896,"GS7539/40","E90",2
"4233","乌鲁木齐阿勒泰",18896,"GS7555/6","ERJ",2
"4234","阿勒泰伊宁",18897,"CZ6873","73G",2
"4235","伊宁阿勒泰",18897,"CZ6876","73G",1
"4236","阿勒泰伊宁",18897,"GS7493/4","E90",2
"4237","乌鲁木齐博乐",18923,"CZ6687/8","AT7",2
"4238","昆明保山",18925,"CZ3477","319",1
"4239","保山昆明",18925,"CZ3478","319",1
"4240","昆明保山",18925,"MU5965/6","73G",2
"4241","昆明保山",18925,"MU5967/8","73G",2
"4242","白山长春",18947,"CZ6155/6","321",2
"4243","长春白山",18947,"CZ6557","321",1
"4244","白山长春",18947,"CZ6558","321",1
"4245","通辽长春",18948,"GS6435/6","EMB",2
"4246","呼和浩特赤峰",18954,"3U8723/4","319",2
"4247","呼和浩特赤峰",18954,"CA1239/40","733",4
"4248","呼和浩特赤峰",18954,"GS7453/4","ERJ",4
"4249","呼和浩特赤峰",18954,"GS7469/70","ERJ",2
"4250","绵阳重庆",18972,"3U8631","ERJ",1
"4251","重庆绵阳",18972,"3U8632","ERJ",1
"4252","昆明迪庆",19004,"8L9991/2","73G",4
"4253","迪庆昆明",19004,"MU5811","73G",1
"4254","昆明迪庆",19004,"MU5818","73G",1
"4255","昆明迪庆",19004,"MU5933/4","737",2
"4256","昆明迪庆",19004,"MU5937","73G",1
"4257","迪庆昆明",19004,"MU5938","73G",1
"4258","昆明迪庆",19004,"MU5939/40","73G",2
"4259","沈阳大连",19009,"BK2867","MA6",1
"4260","大连沈阳",19009,"BK2868","MA6",1
"4261","沈阳大连",19009,"BK2869","MA6",1
"4262","大连沈阳",19009,"BK2870","MA6",1
"4263","昆明大理",19016,"8L9903","73G",1
"4264","昆明大理",19016,"8L9903/4","73G",2
"4265","大理昆明",19016,"8L9904","73G",1
"4266","昆明大理",19016,"CZ3481/2","319",2
"4267","昆明大理",19016,"MU5895/6","73G",2
"4268","昆明大理",19016,"MU5987/8","73G",2
"4269","鄂尔多斯锡林浩特",19034,"MU3193","ERJ",1
"4270","锡林浩特鄂尔多斯",19034,"MU3194","ERJ",1
"4271","黄山合肥",19080,"MU5170/71","319",2
"4272","鸡西哈尔滨",19096,"BK2897/8","ma6",2
"4273","鸡西哈尔滨",19096,"CZ6293/4","320",2
"4274","伊春哈尔滨",19097,"BK2809/10","ma6",2
"4275","哈尔滨伊春",19097,"CZ6267/8","320",4
"4276","库尔勒且末",19117,"CZ6697/8","AT7",2
"4277","泉州南昌",19135,"MF8409/10","73G",4
"4278","伊宁布尔津",19150,"CZ6877","73G",1
"4279","乌鲁木齐克拉玛依",19165,"CZ6883/4","73G",2
"4280","乌鲁木齐克拉玛依",19165,"GS7481/2","ERJ",2
"4281","南宁梧州",19206,"G52713","CR2",1
"4282","梧州南宁",19206,"G52714","CR2",1
"4283","南宁梧州",19206,"G52731","CR2",1
"4284","梧州南宁",19206,"G52732","CR2",1
"4285","梧州南宁",19206,"VD8371/2","E90",2
"4286","乌鲁木齐塔城",19245,"GS7573/4","ERJ",2
"4287","伊宁乌鲁木齐",19250,"3U8526","319",1
"4288","伊宁乌鲁木齐",19250,"3U8581/2","319",2
"4289","伊宁乌鲁木齐",19250,"CZ6821/2","73G",4
"4290","伊宁乌鲁木齐",19250,"CZ6823/4","73G",2
"4291","伊宁乌鲁木齐",19250,"CZ6825/6","73G",2
"4292","伊宁乌鲁木齐",19250,"CZ6827/8","73G",2
"4293","伊宁乌鲁木齐",19250,"CZ6829/30","73G",2
"4294","伊宁乌鲁木齐",19250,"CZ6831/2","73G",2
"4295","伊宁乌鲁木齐",19250,"CZ6833/4","73G",2
"4296","乌鲁木齐伊宁",19250,"CZ6873","73G",2
"4297","伊宁乌鲁木齐",19250,"CZ6874","73G",2
"4298","乌鲁木齐伊宁",19250,"CZ6875","73G",1
"4299","伊宁乌鲁木齐",19250,"CZ6876","73G",1
"4300","乌鲁木齐伊宁",19250,"CZ6877","73G",1
"4301","伊宁乌鲁木齐",19250,"CZ6973/4","73G",4
"4302","伊宁乌鲁木齐",19250,"GS7483/4","ERJ",2
"4303","乌鲁木齐伊宁",19250,"GS7493/4","E90",2
"4304","伊宁乌鲁木齐",19250,"GS7535/6","E90",2
"4305","伊宁乌鲁木齐",19250,"GS7537/8","ERJ",2
"4306","伊宁乌鲁木齐",19250,"GS7549/50","E90",2
"4307","乌鲁木齐伊宁",19250,"MU2779","320",2
"4308","伊宁乌鲁木齐",19250,"MU2780","320",2
"4309","锡林浩特乌海",19252,"GS6429/30","EMB",2
"4310","襄阳武汉",19253,"MU2491/2","ERJ",2
"4311","襄阳武汉",19253,"MU2508","ERJ",1
"4312","武夷山厦门",19255,"MF8081/2","738",2
"4313","武夷山厦门",19255,"MF8083/4","738",2
"4314","武夷山厦门",19255,"MF8085/6","737",4
"4315","武夷山厦门",19255,"MF8085/6","738",2
"4316","武夷山厦门",19255,"MF8087/8","737",2
"4317","厦门武夷山",19255,"MF8091","738",1
"4318","武夷山厦门",19255,"MF8092","738",1
"4319","武夷山厦门",19255,"MF8313/4","738",2
"4320","武夷山厦门",19255,"MF8365","738",2
"4321","厦门武夷山",19255,"MF8366","738",2
"4322","武夷山厦门",19255,"SC4969/70","738",4
"4323","西宁玉树",19259,"MU2313","319",1
"4324","玉树西宁",19259,"MU2314","319",1
"4325","昆明百色",19270,"MU5881/2","73G",2
"4326","包头南宁",19307,"GS6531/2","E90",4
"4327","昆明北海",19334,"EU2721/2","319",2
"4328","三亚北海",19342,"EU2719/20","319",2
"4329","三亚北海",19342,"MU5887/8","CR2",2
"4330","济南北海",19343,"SC4809/10","738",2
"4331","温州北海",19344,"SC4809/10","738",2
"4332","成都昌都",19348,"CA4407","319",1
"4333","昌都成都",19348,"CA4408","319",2
"4334","成都昌都",19348,"CA4409","319",1
"4335","昌都成都",19348,"CA4410","319",1
"4336","广州保山",19349,"CZ3477","319",1
"4337","保山广州",19349,"CZ3478","319",1
"4338","广州长治",19354,"CZ3705/6","319",2
"4339","大庆广州",19365,"CZ6199/200","319",4
"4340","黎平广州",19385,"CZ6921/2","ERJ",4
"4341","九江广州",19391,"CZ6913/4","ERJ",2
"4342","喀什广州",19400,"CZ6885/6","73G",2
"4343","广州威海",19448,"CZ3787/8","319",2
"4344","广州延吉",19464,"CZ3605/6","319",2
"4345","南京常德",19472,"MU2817","320",2
"4346","常德南京",19472,"MU2818","320",2
"4347","郑州鄂尔多斯",19488,"CZ3592","738",1
"4348","鄂尔多斯郑州",19488,"CZ3597","738",1
"4349","郑州哈密",19495,"CZ6317/8","733",2
"4350","郑州台州",19497,"VD8329/30","E90",2
"4351","郑州三亚",19521,"CZ6399/400","738",2
"4352","郑州三亚",19521,"CZ6667","320",1
"4353","三亚郑州",19521,"CZ6668","321",1
"4354","郑州三亚",19521,"CZ6669/70","320",2
"4355","郑州三亚",19521,"CZ6859/60","319",2
"4356","郑州三亚",19521,"HU7681/2","737",2
"4357","郑州三亚",19521,"JD5139/40","319",2
"4358","郑州三亚",19521,"MF8311/2","738",2
"4359","三亚长春",19570,"3U8799/800","320",2
"4360","三亚长春",19570,"CZ6629/30","321",2
"4361","成都赤峰",19589,"3U8723/4","319",2
"4362","重庆大同",19610,"G52753","CR2",1
"4363","大同重庆",19610,"G52754","CR2",1
"4364","重庆邯郸",19619,"G52679","CR2",1
"4365","邯郸重庆",19619,"G52680","CR2",1
"4366","淮安重庆",19623,"MU2919/20","EMB",2
"4367","重庆洛阳",19641,"G52695","CR2",1
"4368","洛阳重庆",19641,"G52696","CR2",1
"4369","赣州长沙",19704,"MU3235","ERJ",1
"4370","长沙赣州",19704,"MU3235/6","ERJ",2
"4371","长沙赣州",19704,"MU3236","ERJ",1
"4372","长沙临沂",19709,"MU5853/4","73G",4
"4373","成都阿里",19796,"CA4417/8","319",4
"4374","成都阿里",19796,"TV9807/8","319",4
"4375","成都南通",19800,"3U8985/6","319",2
"4376","常州三亚",19854,"3U8873/4","320",2
"4377","三亚常州",19854,"HO1213/4","320",2
"4378","三亚常州",19854,"JD5305/6","319",2
"4379","贵阳大同",19864,"G52749","CR2",1
"4380","大同贵阳",19864,"G52750","CR2",1
"4381","青岛丹东",19884,"FM9231/2","738",4
"4382","连云港大连",19915,"EU2757/8","320",2
"4383","连云港大连",19915,"MU2679/80","e45",2
"4384","济南大庆",19981,"SC4985/6","CR2",2
"4385","威海大庆",19983,"SC4985/6","CR2",2
"4386","张家界无锡",20031,"MU2957/8","320",4
"4387","南京邯郸",20179,"MU3167/8","737",2
"4388","厦门邯郸",20183,"MU2537/8","EMB",2
"4389","厦门邯郸",20183,"MU3167/8","737",2
"4390","洛阳呼和浩特",20201,"CZ6511/2","320",4
"4391","呼和浩特乌鲁木齐",20216,"CZ6181/2","320",2
"4392","乌鲁木齐呼和浩特",20216,"CZ6927/8","73G",4
"4393","乌鲁木齐呼和浩特",20216,"JD5267/8","319",12
"4394","呼和浩特温州",20217,"GS6477/8","ERJ",4
"4395","呼和浩特温州",20217,"NS3223/4","ERJ",2
"4396","合肥和田",20224,"MU2331/2","737",2
"4397","兰州合肥",20231,"HU7791/2","738",2
"4398","兰州合肥",20231,"MU5571/2","320",4
"4399","合肥宁波",20233,"SC4835/6","CR2",2
"4400","洛阳杭州",20273,"G52717/8","CR2",2
"4401","乌兰浩特沈阳",20345,"GS6439/40","EMB",2
"4402","南昌哈尔滨",20352,"MF8075","73G",2
"4403","哈尔滨南昌",20352,"MF8076","73G",2
"4404","石家庄哈尔滨",20369,"3U8877/8","319",2
"4405","哈尔滨石家庄",20369,"CZ6271/2","320",2
"4406","石家庄哈尔滨",20369,"G52721","CR2",1
"4407","哈尔滨石家庄",20369,"G52722","CR2",1
"4408","石家庄哈尔滨",20369,"JD5531/2","319",2
"4409","石家庄哈尔滨",20369,"KY8021/2","737",2
"4410","舟山深圳",20395,"CZ6195/6","320",2
"4411","银川南宁",20425,"GS6527/8","E90",2
"4412","厦门银川",20440,"MF8237/8","738",2
"4413","厦门银川",20440,"SC4797","738",1
"4414","银川厦门",20440,"SC4798","CR2",1
"4415","厦门银川",20440,"SC4799","738",1
"4416","银川厦门",20440,"SC4800","738",1
"4417","天津嘉峪关",20461,"GS6625/6","EMB",2
"4418","泉州昆明",20488,"MF8409/10","73G",4
"4419","贵阳泉州",20489,"3U8639/40","319",2
"4420","贵阳泉州",20489,"3U8779/80","ERJ",2
"4421","绵阳泉州",20490,"3U8779/80","ERJ",2
"4422","泉州西安",20497,"MF8221/2","738",2
"4423","泉州西安",20497,"MF8221/2","73G",6
"4424","武汉泉州",20506,"MF8345/6","73G",2
"4425","泉州武汉",20506,"MF8447/8","738",2
"4426","泉州武汉",20506,"MF8559/60","738",2
"4427","珠海泉州",20507,"VD8345/6","E90",2
"4428","烟台锦州",20529,"BK2863/4","MA6",2
"4429","兰州南昌",20560,"HU7649","738",1
"4430","南昌兰州",20560,"HU7650","738",1
"4431","乌鲁木齐南昌",20579,"ZH9385/6","737",2
"4432","昆明南通",20604,"MU5797/8","73G",6
"4433","昆明南通",20604,"MU5835/6","737",2
"4434","昆明唐山",20619,"8L9933/4","737",2
"4435","昆明威海",20623,"MU5839/40","737",2
"4436","无锡昆明",20627,"MU2975/6","320",2
"4437","无锡昆明",20627,"MU2985/6","320",2
"4438","无锡昆明",20627,"ZH9569","738",1
"4439","昆明无锡",20627,"ZH9570","738",1
"4440","石家庄库尔勒",20656,"MU2405","73G",2
"4441","库尔勒石家庄",20656,"MU2406","73G",1
"4442","丽江临沂",20750,"MU5853/4","73G",4
"4443","丽江南京",20754,"3U8777/8","319",2
"4444","南京丽江",20754,"EU6826/5","320",2
"4445","南京丽江",20754,"JD5127","319",1
"4446","丽江南京",20754,"JD5128","319",1
"4447","丽江武汉",20767,"MU3219/20","737",2
"4448","武汉柳州",20833,"MU2609/10","ERJ",6
"4449","武汉柳州",20833,"MU3125","ERJ",1
"4450","柳州武汉",20833,"MU3126","ERJ",1
"4451","柳州武汉",20833,"MU3241","ERJ",1
"4452","武汉柳州",20833,"MU3242","ERJ",1
"4453","南京牡丹江",20844,"MU2933/4","320",2
"4454","济南绵阳",20864,"SC4961/2","733",2
"4455","南京湛江",20937,"MU2721/2","ERJ",4
"4456","乌鲁木齐南宁",20955,"CZ6037/8","738",2
"4457","天津满洲里",20989,"GS6651/2","EMB",2
"4458","无锡西安",21124,"MU2955/6","320",2
"4459","西安玉树",21137,"MU2313","319",1
"4460","玉树西安",21137,"MU2314","319",1
"4461","中卫西安",21139,"3U8789","320",1
"4462","西安中卫",21139,"3U8790","320",1
"4463","石家庄珠海",21154,"NS3227/8","ERJ",2
"4464","三亚徐州",21178,"JD5259","319",1
"4465","徐州三亚",21178,"JD5260","319",1
"4466","三亚徐州",21178,"JD5261","319",1
"4467","徐州三亚",21178,"JD5262","319",1
"4468","济南珠海",21240,"SC4805/6","737",2
"4469","天津黄山",21241,"GS6655/6","EMB",2
"4470","无锡天津",21249,"GS6611/2","E90",4
"4471","太原乌鲁木齐",21267,"CZ6171/2","320",6
"4472","乌鲁木齐太原",21267,"CZ6933/4","73G",4
"4473","乌鲁木齐太原",21267,"HU7671","738",2
"4474","太原乌鲁木齐",21267,"HU7672","738",2
"4475","太原乌鲁木齐",21267,"SC4611/2","738",4
"4476","太原乌鲁木齐",21267,"SC4611/2","CR2",4
"4477","太原乌鲁木齐",21267,"ZH9235","738",2
"4478","乌鲁木齐太原",21267,"ZH9236","738",1
"4479","太原威海",21268,"GS7475/6","ERJ",2
"4480","百色桂林",21338,"MU5881/2","73G",2
"4481","桂林百色",21338,"VD8373/4","E90",2
"4482","昌都拉萨",21356,"CA4409","319",2
"4483","拉萨昌都",21356,"CA4410","319",2
"4484","梅州广州",21363,"CZ3333/4","ERJ",4
"4485","广州梅州",21363,"CZ3337","319",2
"4486","梅州广州",21363,"CZ3338","319",2
"4487","梅州广州",21363,"CZ3339/40","ERJ",2
"4488","南阳郑州",21370,"CZ3173","733",1
"4489","郑州南阳",21370,"CZ3178","733",1
"4490","郑州南阳",21370,"CZ6465/6","733",2
"4491","重庆贵阳",21393,"CZ3475/6","733",4
"4492","重庆贵阳",21393,"G52615/6","CR2",4
"4493","重庆贵阳",21393,"G52617/8","CR2",2
"4494","重庆贵阳",21393,"G52635/6","CR2",4
"4495","重庆贵阳",21393,"G52781","CR2",2
"4496","贵阳重庆",21393,"G52782","CR2",2
"4497","重庆贵阳",21393,"SC4943/4","738",4
"4498","永州长沙",21404,"CZ3163/4","320",2
"4499","兰州敦煌",21433,"MU2749","320",4
"4500","敦煌兰州",21433,"MU2750","320",6
"4501","呼和浩特鄂尔多斯",21436,"GS6425/6","EMB",2
"4502","鄂尔多斯呼和浩特",21436,"GS6441/2","EMB",2
"4503","呼和浩特鄂尔多斯",21436,"GS6495/6","ERJ",2
"4504","鄂尔多斯呼和浩特",21436,"MU3193","ERJ",1
"4505","呼和浩特鄂尔多斯",21436,"MU3194","ERJ",1
"4506","乌兰浩特鄂尔多斯",21438,"GS6495/6","ERJ",2
"4507","武汉恩施",21445,"CZ6589/90","73G",2
"4508","武汉恩施",21445,"MU2452","733",1
"4509","恩施武汉",21445,"MU2453","738",1
"4510","恩施武汉",21445,"MU2455","738",1
"4511","武汉恩施",21445,"MU2460","733",1
"4512","武汉恩施",21445,"MU2619/20","ERJ",6
"4513","武汉恩施",21445,"MU2633/4","ERJ",2
"4514","石家庄呼和浩特",21468,"9C8997","320",1
"4515","呼和浩特石家庄",21468,"9C8998","320",1
"4516","石家庄呼和浩特",21468,"CZ6603/4","320",2
"4517","石家庄呼和浩特",21468,"MU2767/8","ERJ",2
"4518","石家庄呼和浩特",21468,"MU2777","320",1
"4519","石家庄呼和浩特",21468,"MU2777/8","320",2
"4520","呼和浩特石家庄",21468,"MU2778","320",1
"4521","石家庄呼和浩特",21468,"NS3233","ERJ",1
"4522","呼和浩特石家庄",21468,"NS3234","ERJ",1
"4523","石家庄呼和浩特",21468,"NS3255/6","738",2
"4524","西安庆阳",21511,"GS7533/4","DON",2
"4525","西双版纳丽江",21520,"8L9953/4","73G",2
"4526","西双版纳丽江",21520,"8L9965","73G",1
"4527","丽江西双版纳",21520,"8L9966","73G",1
"4528","西双版纳丽江",21520,"JD5381/2","319",2
"4529","西双版纳丽江",21520,"MU5991","73G",1
"4530","丽江西双版纳",21520,"MU5992","73G",1
"4531","丽江西双版纳",21520,"MU5993","73G",1
"4532","西双版纳丽江",21520,"MU5993/4","737",2
"4533","武汉南昌",21535,"MU3233","ERJ",1
"4534","南昌武汉",21535,"MU3234","ERJ",1
"4535","武汉南昌",21535,"MU3237","ERJ",1
"4536","南昌武汉",21535,"MU3238","ERJ",1
"4537","乌鲁木齐布尔津",21537,"CZ6611/2","73G",2
"4538","乌鲁木齐布尔津",21537,"CZ6613/4","73G",2
"4539","乌鲁木齐布尔津",21537,"CZ6617/8","73G",2
"4540","乌鲁木齐布尔津",21537,"CZ6619/20","73G",2
"4541","乌鲁木齐布尔津",21537,"CZ6621/2","73G",2
"4542","乌鲁木齐布尔津",21537,"CZ6877","73G",1
"4543","布尔津乌鲁木齐",21537,"CZ6878","73G",1
"4544","延吉白山",21579,"CZ6153/4","319",2
"4545","榆林西安",21606,"GS6423/4","E90",2
"4546","西安榆林",21606,"GS7511","E90",1
"4547","榆林西安",21606,"GS7512","E90",1
"4548","榆林西安",21606,"GS7513/4","E90",2
"4549","榆林西安",21606,"GS7515/6","E90",2
"4550","榆林西安",21606,"GS7517/8","E90",2
"4551","榆林西安",21606,"GS7525/6","e90",2
"4552","西安榆林",21606,"HU7811","738",1
"4553","榆林西安",21606,"HU7812","738",1
"4554","榆林西安",21606,"MU2128","320",1
"4555","西安榆林",21606,"MU2160","320",1
"4556","西安榆林",21606,"MU2211","320",1
"4557","榆林西安",21606,"MU2277/8","319",2
"4558","榆林西安",21606,"MU2287/8","320",2
"4559","西安榆林",21606,"ZH9635","320",1
"4560","榆林西安",21606,"ZH9636","320",1
"4561","太原榆林",21622,"JR1517","MA6",1
"4562","榆林太原",21622,"JR1518","MA6",1
"4563","杭州阿克苏",21643,"MU5645/6","320",2
"4564","重庆包头",21674,"3U8879/80","321",2
"4565","石家庄包头",21688,"CZ6493/4","733",4
"4566","石家庄包头",21688,"ZH9819/20","737",2
"4567","广州大同",21739,"CZ3705/6","319",2
"4568","广州鄂尔多斯",21745,"MU2283/4","320",2
"4569","广州恩施",21747,"CZ6589/90","73G",2
"4570","邯郸广州",21752,"CZ3299/300","319",2
"4571","广州佳木斯",21770,"CZ3609/10","319",2
"4572","南充广州",21794,"CZ3429/30","ERJ",4
"4573","广州榆林",21819,"ZH9635","320",1
"4574","榆林广州",21819,"ZH9636","320",1
"4575","襄阳广州",21828,"CZ3361/2","ERJ",2
"4576","重庆鄂尔多斯",21968,"G52645/6","CR2",2
"4577","重庆柳州",21998,"MU2551/2","ERJ",2
"4578","重庆柳州",21998,"MU2645/6","ERJ",2
"4579","长沙盐城",22098,"MU5749","73G",4
"4580","盐城长沙",22098,"MU5750","73G",4
"4581","成都台州",22124,"EU2711","319",2
"4582","成都台州",22124,"EU2711/2","319",4
"4583","台州成都",22124,"EU2712","319",2
"4584","伊宁成都",22184,"3U8526","319",1
"4585","大连呼和浩特",22240,"CZ6345/6","319",10
"4586","呼和浩特大连",22240,"CZ6705/6","319",10
"4587","呼和浩特大连",22240,"GS7469/70","ERJ",2
"4588","大连呼和浩特",22240,"HU7173","738",2
"4589","呼和浩特大连",22240,"HU7174","738",2
"4590","满洲里大连",22264,"CZ6411/2","319",2
"4591","大连西宁",22284,"CZ6539/40","319",6
"4592","大庆西安",22316,"CZ6249/50","319",2
"4593","武汉鄂尔多斯",22337,"MU2625/6","733",2
"4594","武汉鄂尔多斯",22337,"MU3127/8","ERJ",2
"4595","武汉鄂尔多斯",22337,"MU3191","ERJ",1
"4596","鄂尔多斯武汉",22337,"MU3192","ERJ",2
"4597","福州呼和浩特",22371,"MF8185/6","737",2
