,city1_2,flag,flight,flight__num,plane
2031,延吉大连,6616,CZ6625/6,4,319
2032,大连银川,6620,CZ6345/6,10,319
2033,广州怀化,6626,CZ3165/6,2,ERJ
2034,广州安顺,6633,JD5621/2,2,319
2035,西安张家界,6642,MU2321,1,320
2036,张家界西安,6642,MU2322,1,320
2037,西安安康,6691,GS7539/40,2,DON
2038,乌鲁木齐合肥,6741,CZ6305/6,4,73G
2039,乌鲁木齐合肥,6741,HU7791/2,2,738
2040,乌鲁木齐合肥,6741,HU7839,1,738
2041,乌鲁木齐合肥,6741,HU7839/40,2,738
2042,合肥乌鲁木齐,6741,HU7840,1,738
2043,合肥乌鲁木齐,6741,MU2331/2,2,737
2044,天津哈尔滨,6744,BK2833/4,2,738
2045,天津哈尔滨,6744,BK2849/50,4,738
2046,天津哈尔滨,6744,CZ3125/6,2,320
2047,天津哈尔滨,6744,VD8311,1,E90
2048,哈尔滨天津,6744,VD8312,1,E90
2049,梧州珠海,6750,G52795,1,CR2
2050,珠海梧州,6750,G52796,3,CR2
2051,桂林青岛,6758,CZ3265/6,2,738
2052,桂林青岛,6758,CZ6361/2,2,319
2053,青岛桂林,6758,SC4751,2,733
2054,桂林青岛,6758,SC4752,1,CR2
2055,鄂尔多斯成都,6772,MU3719/20,2,737
2056,杭州乌鲁木齐,6786,3U8953/4,2,320
2057,杭州乌鲁木齐,6786,CA1785/6,2,319
2058,乌鲁木齐杭州,6786,CZ6919/20,2,73G
2059,乌鲁木齐杭州,6786,CZ6951/2,2,73G
2060,乌鲁木齐杭州,6786,HU7813,1,738
2061,杭州乌鲁木齐,6786,HU7814,1,738
2062,乌鲁木齐杭州,6786,HU7833,1,738
2063,杭州乌鲁木齐,6786,HU7834,1,738
2064,杭州乌鲁木齐,6786,MF8231/2,4,738
2065,杭州乌鲁木齐,6786,MU5645/6,2,320
2066,乌鲁木齐杭州,6786,MU5671/2,2,320
2067,海口徐州,6826,HU7035,1,733
2068,徐州海口,6826,HU7036,2,738
2069,济南沈阳,6831,CZ3621/2,4,738
2070,沈阳济南,6831,CZ6453/4,2,320
2071,济南沈阳,6831,MF8073/4,2,738
2072,济南沈阳,6831,SC4833/4,4,738
2073,桂林广州,6838,CZ3231/2,2,738
2074,桂林广州,6838,CZ3233/4,4,738
2075,桂林广州,6838,CZ3235/6,2,319
2076,桂林广州,6838,CZ3259/60,2,319
2077,桂林广州,6838,CZ3291,1,738
2078,桂林广州,6838,CZ3291/2,2,738
2079,广州桂林,6838,CZ3292,1,738
2080,广州桂林,6838,CZ3303,2,319
2081,桂林广州,6838,CZ3304,2,319
2082,桂林广州,6838,FM9399,1,738
2083,广州桂林,6838,FM9400,1,738
2084,桂林广州,6838,HU7393/4,2,737
2085,桂林广州,6838,JD5191/2,2,319
2086,广州桂林,6838,ZH7001,3,320
2087,桂林广州,6838,ZH7002,2,320
2088,桂林广州,6838,ZH7003/4,4,320
2089,桂林广州,6838,ZH7005/6,2,320
2090,广州桂林,6838,ZH7007,1,320
2091,桂林广州,6838,ZH7007/8,6,320
2092,广州桂林,6838,ZH9669,1,320
2093,桂林广州,6838,ZH9669/70,2,319
2094,桂林广州,6838,ZH9670,1,320
2095,西安济南,6869,CZ6959/60,4,73G
2096,西安济南,6869,JD5103,1,319
2097,济南西安,6869,JD5104,1,319
2098,济南西安,6869,SC4899/900,4,733
2099,济南西安,6869,SC4963/4,2,733
2100,西安济南,6869,SC4971/2,2,733
2101,西安济南,6869,SC4975/6,2,733
2102,宜昌海口,6875,GS6449/50,2,ERJ
2103,深圳昆明,6893,CZ3451/2,2,319
2104,深圳昆明,6893,CZ3459/60,2,320
2105,深圳昆明,6893,CZ3931/2,4,733
2106,深圳昆明,6893,CZ6923/4,2,320
2107,昆明深圳,6893,KY8071,2,737
2108,深圳昆明,6893,KY8072,1,73G
2109,深圳昆明,6893,MU5757/8,2,763
2110,深圳昆明,6893,MU5759/60,2,763
2111,深圳昆明,6893,MU5761/2,4,73G
2112,深圳昆明,6893,ZH9833/4,2,738
2113,深圳昆明,6893,ZH9985/6,2,738
2114,深圳昆明,6893,ZH9995/6,2,73G
2115,武汉银川,6918,MF8237/8,2,738
2116,武汉银川,6918,MU2089/90,2,73G
2117,武汉银川,6918,SC4797,1,738
2118,银川武汉,6918,SC4798,1,CR2
2119,昆明石家庄,6931,8L9933/4,2,737
2120,昆明石家庄,6931,KY8021/2,2,737
2121,石家庄昆明,6931,MU2381/2,2,737
2122,昆明石家庄,6931,MU5793,1,73G
2123,石家庄昆明,6931,MU5794,3,73G
2124,银川乌鲁木齐,6946,CA1905/6,2,320
2125,乌鲁木齐银川,6946,CZ6963/4,4,73G
2126,乌鲁木齐银川,6946,HU7673,1,738
2127,银川乌鲁木齐,6946,HU7674,1,738
2128,银川乌鲁木齐,6946,MU2089/90,2,73G
2129,银川乌鲁木齐,6946,MU2487/8,2,738
2130,银川乌鲁木齐,6946,MU2789,2,320
2131,乌鲁木齐银川,6946,MU2790,2,320
2132,银川乌鲁木齐,6946,SC4911/2,4,733
2133,天津常州,6950,GS6619/20,4,E90
2134,天津常州,6950,GS6693/4,2,EMB
2135,哈尔滨西安,6957,CZ6255/6,2,320
2136,哈尔滨西安,6957,CZ6269/70,2,320
2137,西安哈尔滨,6957,HU7885,1,738
2138,哈尔滨西安,6957,HU7886,1,738
2139,西安哈尔滨,6957,MU2295/6,2,737
2140,西安哈尔滨,6957,MU2309/10,2,320
2141,西安哈尔滨,6957,ZH9383,1,320
2142,哈尔滨西安,6957,ZH9384,1,320
2143,杭州徐州,6960,JD5259,1,319
2144,徐州杭州,6960,JD5260,1,319
2145,银川包头,6962,JR1513/4,2,MA6
2146,舟山厦门,6971,MF8575/6,4,73G
2147,舟山厦门,6971,MF8587/8,4,738
2148,杭州银川,6979,CA1775/6,2,320
2149,兰州深圳,7016,HU7743,1,738
2150,深圳兰州,7016,HU7744,1,738
2151,深圳兰州,7016,HU7744/3,2,738
2152,深圳兰州,7016,ZH9977,2,738
2153,兰州深圳,7016,ZH9978,1,738
2154,鄂尔多斯天津,7067,GS6559/60,2,E90
2155,成都郑州,7094,3U8857/8,2,319
2156,郑州成都,7094,CA4271/2,4,321
2157,郑州成都,7094,CA4321/2,2,321
2158,郑州成都,7094,CZ3471/2,2,733
2159,郑州成都,7094,CZ3473,2,733
2160,成都郑州,7094,CZ3474,3,733
2161,郑州成都,7094,CZ3497/8,2,733
2162,成都郑州,7094,CZ6439/40,4,733
2163,郑州成都,7094,CZ6471,3,733
2164,成都郑州,7094,CZ6472,1,733
2165,井冈山厦门,7117,EU2735,1,319
2166,厦门井冈山,7117,EU2736,1,319
2167,重庆常州,7145,3U8593/4,2,320
2168,重庆常州,7145,MU5889/90,2,73G
2169,广州迪庆,7218,CZ3499/500,2,319
2170,厦门贵阳,7223,MF8425/6,2,738
2171,厦门贵阳,7223,MF8427/8,2,738
2172,厦门贵阳,7223,SC4829,1,738
2173,厦门贵阳,7223,SC4829/30,4,738
2174,贵阳厦门,7223,SC4830,1,738
2175,桂林成都,7228,3U8585/6,6,321
2176,桂林成都,7228,CA4323/4,2,738
2177,桂林成都,7228,CZ3241/2,2,73G
2178,桂林成都,7228,SC4763/4,4,733
2179,深圳南宁,7235,CZ3237/8,6,738
2180,深圳南宁,7235,CZ3273/4,4,738
2181,深圳南宁,7235,CZ3673,2,319
2182,深圳南宁,7235,CZ3673/4,2,319
2183,南宁深圳,7235,CZ3674,1,320
2184,深圳南宁,7235,CZ3946,2,319
2185,深圳南宁,7235,CZ6367,1,320
2186,深圳南宁,7235,CZ6368,1,320
2187,深圳南宁,7235,MF8363/4,2,752
2188,深圳南宁,7235,ZH9593/4,2,733
2189,深圳南宁,7235,ZH9595/6,2,733
2190,深圳南宁,7235,ZH9907/8,2,733
2191,石家庄南京,7238,9C8893/4,4,320
2192,南京石家庄,7238,MU2767/8,2,ERJ
2193,南京石家庄,7238,MU2777,1,320
2194,南京石家庄,7238,MU2777/8,2,320
2195,石家庄南京,7238,MU2778,1,320
2196,温州临沂,7241,CZ3315/6,2,320
2197,运城福州,7248,MU2169/70,6,73G
2198,贵阳西安,7255,CZ3275/6,2,738
2199,西安贵阳,7255,GS7465,2,E90
2200,贵阳西安,7255,GS7466,1,E90
2201,西安贵阳,7255,HU7687,1,738
2202,贵阳西安,7255,HU7688,1,738
2203,西安贵阳,7255,SC4733,1,733
2204,贵阳西安,7255,SC4734,1,733
2205,西安贵阳,7255,SC4963/4,2,733
2206,西安贵阳,7255,ZH9131/2,4,738
2207,桂林常州,7277,3U8595/6,4,320
2208,广州丽江,7281,CZ3487/8,4,319
2209,丽江广州,7281,JD5131/2,2,319
2210,丽江广州,7281,MU5733,1,733
2211,广州丽江,7281,MU5734,1,733
2212,临沂济南,7319,3U8817/8,2,319
2213,杭州广州,7345,CA1719/20,2,319
2214,杭州广州,7345,CA1721/2,2,319
2215,杭州广州,7345,CA1723/4,2,319
2216,杭州广州,7345,CA1725/6,2,319
2217,杭州广州,7345,CZ3501/2,2,319
2218,杭州广州,7345,CZ3511/2,4,319
2219,杭州广州,7345,CZ3521/2,4,319
2220,杭州广州,7345,CZ3801/2,2,319
2221,杭州广州,7345,CZ3803/4,2,319
2222,杭州广州,7345,CZ3819/20,2,319
2223,杭州广州,7345,CZ3829/30,4,319
2224,杭州广州,7345,CZ3869/70,2,319
2225,杭州广州,7345,CZ6199/200,4,319
2226,杭州广州,7345,FM9351,1,738
2227,广州杭州,7345,FM9352,1,738
2228,杭州广州,7345,FM9353,1,738
2229,广州杭州,7345,FM9354,1,738
2230,广州杭州,7345,HU7361,2,738
2231,杭州广州,7345,HU7362,1,738
2232,杭州广州,7345,JD5169/70,2,319
2233,杭州广州,7345,MU2357,1,73G
2234,广州杭州,7345,MU2358,1,73G
2235,杭州广州,7345,MU5211,1,320
2236,广州杭州,7345,MU5212,1,320
2237,杭州广州,7345,MU5215/6,2,320
2238,杭州广州,7345,MU5217,1,320
2239,广州杭州,7345,MU5218,1,320
2240,常州珠海,7360,3U8873/4,2,320
2241,常州珠海,7360,GS6693/4,2,EMB
2242,武汉南京,7390,OQ2385/6,4,320
2243,南昌合肥,7401,JR1515/6,2,737
2244,大连威海,7404,BK2869,1,MA6
2245,威海大连,7404,BK2870,1,MA6
2246,威海大连,7404,GS7577/8,2,ERJ
2247,郑州贵阳,7406,BK2871,1,738
2248,贵阳郑州,7406,BK2872,1,738
2249,郑州贵阳,7406,CZ3475/6,4,733
2250,郑州贵阳,7406,GS6609/10,4,E90
2251,郑州贵阳,7406,VD8363/4,2,E90
2252,郑州贵阳,7406,ZH9465/6,2,320
2253,深圳达州,7420,CA4365/6,2,319
2254,成都武汉,7438,3U8985/6,2,319
2255,武汉成都,7438,CA4587/8,2,319
2256,武汉成都,7438,CA8207/8,2,320
2257,武汉成都,7438,CZ3441/2,2,738
2258,武汉成都,7438,CZ3447/8,2,73G
2259,成都武汉,7438,EU2711,2,319
2260,成都武汉,7438,EU2711/2,4,319
2261,武汉成都,7438,EU2712,2,319
2262,武汉成都,7438,MF8447/8,2,738
2263,成都武汉,7438,MU2531,2,733
2264,武汉成都,7438,MU2532,1,733
2265,武汉成都,7438,MU3221/2,2,733
2266,成都武汉,7438,MU5493/4,2,73G
2267,台州广州,7459,CZ3645/6,2,319
2268,台州广州,7459,MU5223/4,2,73G
2269,台州广州,7459,ZH9613/4,2,320
2270,台州广州,7459,ZH9647/8,8,320
2271,武夷山福州,7460,MF8089/90,4,73G
2272,福州武夷山,7460,MF8215/6,6,738
2273,长沙西安,7497,BK2885/6,2,738
2274,长沙西安,7497,CZ3709/10,2,320
2275,长沙西安,7497,CZ3761/2,2,73G
2276,西安长沙,7497,HU7809/10,2,738
2277,长沙西安,7497,MF8221/2,8,738
2278,长沙西安,7497,MF8235/6,2,738
2279,西安长沙,7497,MU2265/6,2,320
2280,西安长沙,7497,ZH9157/8,2,320
2281,重庆西双版纳,7498,OQ2337/8,2,319
2282,重庆西双版纳,7498,OQ2373/4,2,319
2283,重庆西双版纳,7498,PN6105/6,2,319
2284,深圳鄂尔多斯,7514,CZ6989/90,2,320
2285,深圳鄂尔多斯,7514,ZH9957/8,2,737
2286,西安南京,7516,GS6589/90,2,E90
2287,西安南京,7516,HU7821/2,2,734
2288,西安南京,7516,JD5129/30,4,319
2289,南京西安,7516,MU2769,1,320
2290,西安南京,7516,MU2770,1,320
2291,西安南京,7516,MU2865/6,2,320
2292,西安南京,7516,MU2875/6,2,320
2293,南京西安,7516,MU2885,1,320
2294,西安南京,7516,MU2886,1,320
2295,南京西安,7516,MU2895/6,2,320
2296,南京西安,7516,ZH9295/6,2,737
2297,南京西安,7516,ZH9297,3,738
2298,西安南京,7516,ZH9298,1,738
2299,桂林海口,7559,GS6463/4,4,ERJ
2300,桂林海口,7559,HU7335,1,734
2301,海口桂林,7559,HU7336,1,734
2302,海口桂林,7559,HU7835,1,738
2303,桂林海口,7559,HU7836,1,738
2304,海口桂林,7559,JD5219/20,2,319
2305,海口桂林,7559,JD5519/20,4,319
2306,长沙丽江,7583,EU6826/5,2,320
2307,丽江长沙,7583,MU5853/4,4,73G
2308,深圳福州,7606,CZ3577/8,4,319
2309,深圳福州,7606,MF8337/8,4,73G
2310,福州深圳,7606,MF8363/4,2,752
2311,深圳福州,7606,ZH9861/2,4,320
2312,深圳北海,7608,ZH9925,1,738
2313,深圳北海,7608,ZH9925/6,6,738
2314,北海深圳,7608,ZH9926,1,738
2315,济南威海,7633,GS7475/6,2,ERJ
2316,济南威海,7633,SC4985/6,2,CR2
2317,济南威海,7633,SC4995/6,4,CR2
2318,西双版纳成都,7646,CA4261/2,2,319
2319,西双版纳成都,7646,MU5849/50,6,73G
2320,西安常州,7648,MU5637/8,2,320
2321,徐州连云港,7658,CZ3257,1,319
2322,连云港徐州,7658,CZ3635,1,319
2323,重庆厦门,7675,3U8951/2,2,321
2324,重庆厦门,7675,CA4123/4,2,737
2325,重庆厦门,7675,CA4145/6,2,737
2326,厦门重庆,7675,MF8403/4,2,752
2327,厦门重庆,7675,MF8413/4,2,738
2328,重庆厦门,7675,MF8449/50,2,738
2329,重庆厦门,7675,OQ2349/50,4,320
2330,重庆厦门,7675,PN6231/2,2,319
2331,厦门重庆,7675,SC4807/8,2,738
2332,厦门重庆,7675,SC4811/2,2,738
2333,洛阳广州,7684,CZ3363/4,2,ERJ
2334,盐城南通,7693,CZ3267,1,319
2335,桂林杭州,7701,CZ3265/6,2,738
2336,杭州桂林,7701,MU5561/2,2,320
2337,杭州桂林,7701,SC4951/2,2,737
2338,杭州成都,7705,3U8911/2,4,320
2339,杭州成都,7705,CA1741/2,2,319
2340,杭州成都,7705,CA1745,1,319
2341,成都杭州,7705,CA1746,1,319
2342,杭州成都,7705,CA4519/20,2,319
2343,成都杭州,7705,EU2205/6,2,319
2344,杭州成都,7705,MF8423/4,2,738
2345,杭州成都,7705,MF8453/4,2,738
2346,成都杭州,7705,MU5433,1,320
2347,杭州成都,7705,MU5434,2,320
2348,杭州成都,7705,TV9811/2,2,319
2349,乌鲁木齐温州,7710,CZ6955/6,4,73G
2350,乌鲁木齐温州,7710,HU7759,1,738
2351,温州乌鲁木齐,7710,HU7760,1,738
2352,淮安广州,7716,MU5349/50,2,73G
2353,贵阳石家庄,7718,G52721,1,CR2
2354,石家庄贵阳,7718,G52722,1,CR2
2355,杭州南宁,7742,BK2883/4,2,738
2356,杭州南宁,7742,CA1763/4,2,319
2357,南宁杭州,7742,CZ3757/8,2,738
2358,南宁杭州,7742,GS7521/2,2,E90
2359,杭州南宁,7742,MF8375/6,2,738
2360,杭州南宁,7742,MF8377/8,2,738
2361,烟台济南,7745,SC4743/4,2,73G
2362,烟台济南,7745,SC4873/4,2,CR2
2363,烟台济南,7745,SC4899/900,4,733
2364,成都常州,7772,CA4589/90,2,733
2365,成都常州,7772,MU2691/2,2,733
2366,厦门青岛,7776,CZ6260,2,M90
2367,厦门青岛,7776,MF8049/50,2,738
2368,厦门青岛,7776,MF8525/6,2,738
2369,青岛厦门,7776,SC4683/4,2,737
2370,青岛厦门,7776,SC4709,1,CR2
2371,厦门青岛,7776,SC4710,1,CR2
2372,厦门青岛,7776,SC4955,2,73G
2373,青岛厦门,7776,SC4956,2,73G
2374,厦门青岛,7776,SC4989,1,733
2375,青岛厦门,7776,SC4990,1,733
2376,大连锦州,7805,BK2863/4,2,MA6
2377,赤峰沈阳,7811,GS7453/4,4,ERJ
2378,烟台西安,7827,SC4899/900,4,733
2379,黑河哈尔滨,7830,3U8587/8,2,319
2380,哈尔滨黑河,7830,BK2841/2,2,MA6
2381,哈尔滨黑河,7830,CZ6657/8,2,320
2382,西安宜昌,7843,GS6449/50,2,ERJ
2383,贵阳运城,7850,G52737,2,CR2
2384,运城贵阳,7850,G52738,2,CR2
2385,呼和浩特银川,7851,CZ6345/6,10,319
2386,呼和浩特银川,7851,CZ6663/4,4,320
2387,桂林福州,7857,EU2753/4,2,319
2388,福州桂林,7857,MF8421/2,6,752
2389,重庆丽江,7875,3U8571/2,4,319
2390,重庆丽江,7875,8L9917/8,2,73G
2391,重庆丽江,7875,MF8413/4,2,738
2392,重庆丽江,7875,MU2425/6,2,737
2393,重庆丽江,7875,OQ2333/4,2,319
2394,重庆丽江,7875,PN6011/2,2,319
2395,贵阳太原,7878,CZ3781/2,2,73G
2396,贵阳太原,7878,G52737,2,CR2
2397,太原贵阳,7878,G52738,2,CR2
2398,贵阳太原,7878,G52749,1,CR2
2399,太原贵阳,7878,G52750,1,CR2
2400,太原贵阳,7878,GS6533/4,6,E90
2401,广州齐齐哈尔,7882,CZ3611/2,2,319
2402,西安海口,7933,GS6449/50,2,ERJ
2403,海口西安,7933,GS6521/2,2,E90
2404,西安海口,7933,GS6591/2,2,E90
2405,海口西安,7933,HU7267,1,733
2406,西安海口,7933,HU7268,1,733
2407,海口西安,7933,HU7867,2,738
2408,西安海口,7933,HU7868,2,738
2409,西安海口,7933,JD5111/2,2,319
2410,西安海口,7933,MU2317/8,2,320
2411,泉州重庆,7963,MF8487/8,2,738
2412,郑州青岛,7970,CZ6385/6,2,738
2413,青岛郑州,7970,CZ6431,1,738
2414,郑州青岛,7970,CZ6432,2,738
2415,郑州青岛,7970,CZ6961/2,2,73G
2416,青岛郑州,7970,SC4751,2,733
2417,郑州青岛,7970,SC4752,1,CR2
2418,青岛长春,7974,CZ3937/8,2,320
2419,长春青岛,7974,CZ6357/8,4,319
2420,青岛长春,7974,MF8049/50,2,738
2421,青岛长春,7974,SC4955,2,73G
2422,长春青岛,7974,SC4956,2,733
2423,西安呼和浩特,7978,GS7427/8,2,ERJ
2424,西安呼和浩特,7978,MU2355/6,4,319
2425,南昌桂林,7989,SC4941,1,733
2426,桂林南昌,7989,SC4942,1,733
2427,泉州长沙,8017,MF8221/2,8,73G
2428,泉州长沙,8017,MF8487/8,2,738
2429,武汉台州,8023,EU2711,2,319
2430,武汉台州,8023,EU2711/2,4,319
2431,台州武汉,8023,EU2712,2,319
2432,义乌郑州,8041,CZ6353/4,2,733
2433,重庆潍坊,8045,G52641/2,2,CR2
2434,绵阳太原,8068,3U8591/2,2,ERJ
2435,哈尔滨海口,8072,3U8729/30,2,320
2436,海口哈尔滨,8072,CZ6665/6,2,733
2437,重庆无锡,8077,3U8949/50,2,321
2438,无锡重庆,8077,MU2975/6,2,320
2439,无锡重庆,8077,MU2985/6,2,320
2440,重庆无锡,8077,ZH9177/8,2,737
2441,重庆无锡,8077,ZH9545/6,2,738
2442,武汉深圳,8086,CA8233/4,2,320
2443,武汉深圳,8086,CZ3355/6,2,738
2444,武汉深圳,8086,CZ3953/4,4,320
2445,武汉深圳,8086,CZ6563/4,6,738
2446,深圳武汉,8086,HU7729,1,738
2447,武汉深圳,8086,HU7730,1,738
2448,武汉深圳,8086,MU2363,1,73G
2449,深圳武汉,8086,MU2364,1,73G
2450,武汉深圳,8086,MU2483/4,2,733
2451,深圳武汉,8086,ZH9853,2,738
2452,武汉深圳,8086,ZH9854,1,738
2453,武汉深圳,8086,ZH9893/4,4,738
2454,武汉深圳,8086,ZH9947/8,2,738
2455,重庆宜昌,8104,3U8721,1,ERJ
2456,宜昌重庆,8104,3U8722,1,ERJ
2457,大连包头,8115,CZ6979/80,2,319
2458,青岛成都,8117,3U8915/6,2,321
2459,青岛成都,8117,CA4511/2,2,736
2460,青岛成都,8117,MU5448/7,2,73G
2461,青岛成都,8117,SC4713/4,2,738
2462,南宁太原,8130,CZ3773/4,6,733
2463,太原南宁,8130,GS6533/4,6,E90
2464,重庆徐州,8144,8L9919/20,2,737
2465,武汉珠海,8153,CZ3845/6,2,738
2466,常州泉州,8167,GS6619/20,4,E90
2467,天津广州,8179,CA1317/8,2,73G
2468,天津广州,8179,CA1387,1,73G
2469,广州天津,8179,CA1388,1,73G
2470,天津广州,8179,CA1395/6,2,738
2471,天津广州,8179,CZ3133/4,2,319
2472,天津广州,8179,CZ3135/6,4,319
2473,天津广州,8179,CZ3157/8,2,319
2474,天津广州,8179,CZ3167/8,2,319
2475,天津广州,8179,CZ3301/2,2,319
2476,天津广州,8179,HU7201,1,738
2477,广州天津,8179,HU7202,1,738
2478,海口济南,8207,HU7105/6,2,737
2479,海口济南,8207,HU7227,2,738
2480,济南海口,8207,HU7228,1,738
2481,海口济南,8207,JD5219/20,2,319
2482,海口济南,8207,JD5651,1,319
2483,济南海口,8207,JD5652,1,319
2484,赣州海口,8211,MU5375,1,320
2485,海口赣州,8211,MU5376,1,320
2486,温州广州,8232,CZ3527/8,2,319
2487,温州广州,8232,CZ3763/4,2,319
2488,温州广州,8232,CZ3769/70,2,319
2489,温州广州,8232,CZ3809/10,4,319
2490,温州广州,8232,CZ3811/2,2,319
2491,温州广州,8232,FM9533,1,738
2492,广州温州,8232,FM9534,1,738
2493,广州温州,8232,HU7221,1,733
2494,温州广州,8232,HU7222,1,733
2495,广州温州,8232,MU5347,1,73G
2496,温州广州,8232,MU5348,1,73G
2497,温州广州,8232,MU5673/4,2,73G
2498,温州广州,8232,ZH9597/8,2,320
2499,温州广州,8232,ZH9681/2,2,320
2500,昆明宜宾,8245,MU5703/4,4,73G
2501,宜宾昆明,8245,MU5897/8,2,CR2
2502,贵阳湛江,8260,G52781,2,CR2
2503,湛江贵阳,8260,G52782,2,CR2
2504,重庆深圳,8272,3U8781/2,2,321
2505,重庆深圳,8272,3U8783/4,4,321
2506,重庆深圳,8272,3U8787,1,320
2507,深圳重庆,8272,3U8788,1,320
2508,重庆深圳,8272,CA4343/4,2,738
2509,重庆深圳,8272,CA4345/6,2,73G
2510,重庆深圳,8272,CA4347/8,2,733
2511,重庆深圳,8272,CZ3317/8,4,320
2512,重庆深圳,8272,CZ3455/6,2,320
2513,重庆深圳,8272,CZ3465/6,4,320
2514,深圳重庆,8272,HU7057,1,738
2515,重庆深圳,8272,HU7058,1,738
2516,深圳重庆,8272,HU7257,1,738
2517,重庆深圳,8272,HU7258,1,738
2518,重庆深圳,8272,OQ2335/6,4,320
2519,重庆深圳,8272,ZH9761/2,4,320
2520,重庆深圳,8272,ZH9825/6,2,738
2521,重庆深圳,8272,ZH9855/6,4,738
2522,重庆深圳,8272,ZH9915/6,2,738
2523,大连宁波,8281,CZ6325/6,2,319
2524,宁波大连,8281,HU7717,1,738
2525,大连宁波,8281,HU7718,1,738
2526,宁波大连,8281,JD5269/70,2,319
2527,宁波大连,8281,MF8035/6,2,738
2528,海口兰州,8297,HU7073,2,733
2529,兰州海口,8297,HU7074,2,733
2530,济南呼和浩特,8333,3U8929/30,4,319
2531,呼和浩特济南,8333,GS6477/8,4,ERJ
2532,济南呼和浩特,8333,MF8189/90,6,737
2533,济南呼和浩特,8333,SC4953/4,2,738
2534,济南呼和浩特,8333,SC4981/2,2,733
2535,深圳运城,8357,ZH9839,1,320
2536,运城深圳,8357,ZH9840,2,320
2537,郑州沈阳,8384,8L9921/2,2,73G
2538,郑州沈阳,8384,CZ6439/40,4,737
2539,郑州沈阳,8384,MF8065/6,2,752
2540,郑州沈阳,8384,ZH9149/50,2,320
2541,郑州沈阳,8384,ZH9607/8,4,733
2542,深圳泸州,8387,CZ6389/90,2,319
2543,武汉连云港,8419,MU2679/80,2,e45
2544,黔江昆明,8440,9C8575/6,2,320
2545,福州青岛,8446,MF8029/30,2,738
2546,青岛福州,8446,SC4729,1,738
2547,青岛福州,8446,SC4729/30,6,737
2548,福州青岛,8446,SC4730,1,CR2
2549,运城武汉,8457,MU2873/4,4,ERJ
2550,西宁广州,8464,CZ3207/8,6,319
2551,广州西宁,8464,ZH9105,1,320
2552,西宁广州,8464,ZH9106,1,320
2553,广州西宁,8464,ZH9683/4,2,320
2554,昆明哈尔滨,8471,3U8847/8,2,320
2555,昆明哈尔滨,8471,3U8853/4,2,320
2556,昆明哈尔滨,8471,8L9989,1,73G
2557,昆明哈尔滨,8471,8L9989/90,2,73G
2558,哈尔滨昆明,8471,8L9990,1,73G
2559,哈尔滨昆明,8471,CZ6247/8,2,319
2560,昆明哈尔滨,8471,KY8017/8,4,73G
2561,昆明哈尔滨,8471,KY8021/2,2,737
2562,昆明哈尔滨,8471,MU5837/8,2,737
2563,运城厦门,8478,MU2095/6,2,73G
2564,运城厦门,8478,MU2873/4,4,ERJ
2565,西安库尔勒,8486,MU2405,2,73G
2566,库尔勒西安,8486,MU2406,1,73G
2567,宁波海口,8489,3U8729/30,2,320
2568,海口宁波,8489,HU7841,1,733
2569,海口宁波,8489,HU7841/2,2,737
2570,宁波海口,8489,HU7842,1,733
2571,海口宁波,8489,JD5183/4,2,319
2572,海口宁波,8489,JD5269/70,2,319
2573,海口宁波,8489,JD5611/2,2,319
2574,宁波海口,8489,NS3215/6,2,ERJ
2575,三亚福州,8491,JD5261,1,319
2576,福州三亚,8491,JD5262,1,319
2577,三亚福州,8491,MF8307/8,2,738
2578,三亚福州,8491,MF8395/6,2,738
2579,深圳丹东,8493,CZ6755/6,2,320
2580,广州盐城,8505,CZ3267,1,319
2581,西安丽江,8551,HU8087,1,738
2582,福州徐州,8555,JD5261,1,319
2583,徐州福州,8555,JD5262,1,319
2584,长沙乌鲁木齐,8574,BK2885/6,2,738
2585,长沙乌鲁木齐,8574,CZ3629/30,2,320
2586,乌鲁木齐长沙,8574,CZ6889/90,2,73G
2587,乌鲁木齐长沙,8574,CZ6955/6,4,73G
2588,乌鲁木齐长沙,8574,HU7809/10,2,738
2589,天津杭州,8582,BK2825/6,2,735
2590,天津杭州,8582,FM9295,1,738
2591,杭州天津,8582,FM9296,1,738
2592,天津杭州,8582,GS6401/2,2,DON
2593,天津杭州,8582,GS6671/2,2,E90
2594,杭州天津,8582,MF8125/6,2,738
2595,天津杭州,8582,MF8377/8,2,738
2596,杭州天津,8582,MU5483,1,320
2597,天津杭州,8582,MU5484,1,320
2598,杭州泉州,8584,BK2883/4,2,738
2599,泉州杭州,8584,MF8369/70,4,73G
2600,泉州杭州,8584,MF8537/8,2,73G
2601,石家庄大连,8585,9C8873/4,6,320
2602,大连石家庄,8585,CZ6953/4,4,319
2603,石家庄大连,8585,GS7401/2,2,E90
2604,石家庄大连,8585,ZH9161/2,2,320
2605,太原大同,8587,G52749,1,CR2
2606,大同太原,8587,G52750,1,CR2
2607,太原大同,8587,G52753,1,CR2
2608,大同太原,8587,G52754,1,CR2
2609,太原大同,8587,MU2735/6,2,ERJ
2610,常州哈尔滨,8589,ZH9663/4,2,320
2611,合肥青岛,8605,GS6525/6,2,E90
2612,青岛合肥,8605,SC4705/6,2,733
2613,邯郸温州,8609,NS3223/4,2,ERJ
2614,张家界深圳,8663,CZ3991/2,6,320
2615,杭州三亚,8699,CZ6483/4,2,319
2616,三亚杭州,8699,CZ6629/30,2,321
