"","city1_2","flight_num","plane_num","flag"
"6278","深圳长沙","ZH9977","738",49
"6279","深圳长沙","ZH9937/8","738",49
"6280","深圳郑州","ZH9949/50","738",5834
"6281","深圳郑州","ZH7301/2","320",5834
"6282","深圳郑州","ZH9329/30","738",5834
"6283","深圳郑州","CZ3675/6","320",5834
"6284","深圳郑州","ZH9807/8","738",5834
"6285","深圳郑州","ZH9807/8","738",5834
"6286","深圳郑州","ZH9329/30","738",5834
"6287","深圳郑州","ZH9807","738",5834
"6288","深圳郑州","HU7753","738",5834
"6289","深圳郑州","CZ3675/6","320",5834
"6290","深圳郑州","ZH9283/4","738",5834
"6291","深圳郑州","CZ6335/6","733",5834
"6292","深圳郑州","ZH9807/8","738",5834
"6293","深圳郑州","HU7755","738",5834
"6294","深圳郑州","CZ3973/4","738",5834
"6295","深圳郑州","CZ3975/6","738",5834
"6296","深圳郑州","CZ3975/6","738",5834
"6297","深圳重庆","CA4347/8","733",8272
"6298","深圳重庆","ZH9855/6","738",8272
"6299","深圳重庆","CZ3455/6","320",8272
"6300","深圳重庆","CZ3317/8","320",8272
"6301","深圳重庆","CZ3317/8","320",8272
"6302","深圳重庆","3U8788","320",8272
"6303","深圳重庆","ZH9855/6","738",8272
"6304","深圳重庆","CZ3465/6","320",8272
"6305","深圳重庆","ZH9825/6","738",8272
"6306","深圳重庆","OQ2335/6","320",8272
"6307","深圳重庆","ZH9915/6","738",8272
"6308","深圳重庆","HU7257","738",8272
"6309","深圳重庆","ZH9761/2","320",8272
"6310","深圳重庆","OQ2335/6","320",8272
"6311","深圳重庆","ZH9761/2","320",8272
"6312","深圳重庆","3U8783/4","321",8272
"6313","深圳重庆","CZ3465/6","320",8272
"6314","深圳重庆","3U8781/2","321",8272
"6315","深圳重庆","CA4345/6","73G",8272
"6316","深圳重庆","HU7057","738",8272
"6317","深圳重庆","CA4343/4","738",8272
"6318","深圳重庆","3U8783/4","321",8272
"6319","深圳舟山","CZ6195/6","320",20395
"6320","沈阳常州","CZ6407/8","320",8725
"6321","沈阳常州","ZH9842","320",8725
"6322","沈阳常州","ZH9842","320",8725
"6323","沈阳常州","CZ6407/8","320",8725
"6324","沈阳成都","ZH9451/2","320",11050
"6325","沈阳成都","CZ6401/2","M90",11050
"6326","沈阳成都","CZ6401/2","M90",11050
"6327","沈阳成都","9C8985/6","320",11050
"6328","沈阳成都","CA4191/2","321",11050
"6329","沈阳成都","9C8985/6","320",11050
"6330","沈阳成都","CZ6409/10","320",11050
"6331","沈阳成都","ZH9409/10","737",11050
"6332","沈阳成都","ZH9409/10","737",11050
"6333","沈阳成都","CA4185/6","319",11050
"6334","沈阳大连","BK2869","MA6",19009
"6335","沈阳大连","BK2867","MA6",19009
"6336","沈阳鄂尔多斯","HU7322","738",13705
"6337","沈阳广州","CZ6301/2","319",5647
"6338","沈阳广州","ZH9425/6","320",5647
"6339","沈阳广州","CZ6315","321",5647
"6340","沈阳广州","ZH9627/8","320",5647
"6341","沈阳广州","HU7344","738",5647
"6342","沈阳贵阳","CZ6453/4","320",1744
"6343","沈阳贵阳","CZ6453/4","320",1744
"6344","沈阳贵阳","CZ6451/2","319",1744
"6345","沈阳贵阳","CZ6451/2","319",1744
"6346","沈阳哈尔滨","MF8045/6","738",1862
"6347","沈阳哈尔滨","MF8045/6","738",1862
"6348","沈阳哈尔滨","ZH9431/2","320",1862
"6349","沈阳哈尔滨","CZ6310","320",1862
"6350","沈阳海口","HU7048","738",1783
"6351","沈阳海口","CZ6517/8","M90",1783
"6352","沈阳海口","CZ6517/8","M90",1783
"6353","沈阳杭州","CZ6483/4","319",9157
"6354","沈阳杭州","MF8031/2","738",9157
"6355","沈阳杭州","CZ6497/8","321",9157
"6356","沈阳杭州","CZ6519/20","320",9157
"6357","沈阳杭州","MU5277/8","320",9157
"6358","沈阳杭州","CZ6483/4","319",9157
"6359","沈阳杭州","9C8919/20","320",9157
"6360","沈阳呼和浩特","CZ6663/4","320",11231
"6361","沈阳呼和浩特","CZ6663/4","319",11231
"6362","沈阳呼和浩特","CZ6663/4","319",11231
"6363","沈阳呼和浩特","ZH9409/10","737",11231
"6364","沈阳呼和浩特","ZH9409/10","737",11231
"6365","沈阳呼和浩特","CZ6663/4","320",11231
"6366","沈阳济南","CZ6453/4","320",6831
"6367","沈阳济南","CZ6453/4","320",6831
"6368","沈阳昆明","CZ6415/6","319",14237
"6369","沈阳昆明","CZ6403/4","321",14237
"6370","沈阳昆明","CZ6403/4","321",14237
"6371","沈阳昆明","CZ6403/4","321",14237
"6372","沈阳昆明","CZ6403/4","321",14237
"6373","沈阳兰州","ZH9447/8","320",2082
"6374","沈阳兰州","ZH9447/8","320",2082
"6375","沈阳兰州","CZ6491/2","319",2082
"6376","沈阳兰州","CZ6491/2","319",2082
"6377","沈阳南昌","CZ6581/2","319",14192
"6378","沈阳南昌","CZ6581/2","319",14192
"6379","沈阳南京","CZ6451/2","319",9421
"6380","沈阳南京","CZ6451/2","319",9421
"6381","沈阳南京","CZ6455/6","320",9421
"6382","沈阳南京","CZ6581/2","319",9421
"6383","沈阳南京","CZ6581/2","319",9421
"6384","沈阳南京","CZ6451/2","320",9421
"6385","沈阳南京","9C8923/4","320",9421
"6386","沈阳南京","MU2814","ERJ",9421
"6387","沈阳南宁","ZH9462","320",9445
"6388","沈阳宁波","CZ6762","321",9774
"6389","沈阳宁波","CZ6762","321",9774
"6390","沈阳青岛","CZ6457/8","320",4547
"6391","沈阳青岛","SC4990","733",4547
"6392","沈阳青岛","HU7876","737",4547
"6393","沈阳青岛","9C8925/6","320",4547
"6394","沈阳青岛","CZ6311/2","M90",4547
"6395","沈阳青岛","CZ6311/2","M90",4547
"6396","沈阳青岛","CZ3984","320",4547
"6397","沈阳青岛","CZ3984","320",4547
"6398","沈阳青岛","9C8925/6","320",4547
"6399","沈阳青岛","HU7876","738",4547
"6400","沈阳青岛","CZ6495/6","320",4547
"6401","沈阳青岛","HU7876","738",4547
"6402","沈阳青岛","CZ6615/6","320",4547
"6403","沈阳青岛","ZH9401/2","320",4547
"6404","沈阳三亚","CZ6483/4","319",2343
"6405","沈阳三亚","ZH9491/2","320",2343
"6406","沈阳三亚","CZ6483/4","319",2343
"6407","沈阳三亚","ZH9491/2","320",2343
"6408","沈阳厦门","SC4990","733",2804
"6409","沈阳厦门","CZ6517/8","M90",2804
"6410","沈阳厦门","HU7048","738",2804
"6411","沈阳厦门","ZH9515/6","737",2804
"6412","沈阳厦门","HU7322","738",2804
"6413","沈阳厦门","CZ6517/8","M90",2804
"6414","沈阳厦门","ZH9515/6","737",2804
"6415","沈阳深圳","ZH9979/80","320",5157
"6416","沈阳深圳","ZH9897/8","320",5157
"6417","沈阳深圳","ZH9842","320",5157
"6418","沈阳深圳","ZH9827/8","320",5157
"6419","沈阳深圳","CZ6311/2","M90",5157
"6420","沈阳深圳","CZ6309","M90",5157
"6421","沈阳深圳","CZ6303/4","M90",5157
"6422","沈阳深圳","CZ6311/2","M90",5157
"6423","沈阳深圳","HU7730","738",5157
"6424","沈阳深圳","ZH9842","320",5157
"6425","沈阳石家庄","9C8985/6","320",10395
"6426","沈阳石家庄","9C8985/6","320",10395
"6427","沈阳太原","ZH9427/8","320",10555
"6428","沈阳太原","CZ6469/70","319",10555
"6429","沈阳太原","CZ6469/70","319",10555
"6430","沈阳太原","CZ6515/6","320",10555
"6431","沈阳太原","CZ6515/6","320",10555
"6432","沈阳威海","CZ6419/20","320",9482
"6433","沈阳威海","CZ6409/20","320",9482
"6434","沈阳威海","BK2869","MA6",9482
"6435","沈阳威海","MU3240","ERJ",9482
"6436","沈阳威海","MU2814","ERJ",9482
"6437","沈阳温州","CZ6407/8","320",5311
"6438","沈阳温州","ZH9491/2","320",5311
"6439","沈阳温州","ZH9491/2","320",5311
"6440","沈阳温州","CZ6407/8","320",5311
"6441","沈阳乌鲁木齐","CZ6491/2","319",2748
"6442","沈阳乌鲁木齐","CZ6479/80","319",2748
"6443","沈阳乌鲁木齐","CZ6491/2","319",2748
"6444","沈阳无锡","ZH9515/6","737",11765
"6445","沈阳无锡","ZH9515/6","737",11765
"6446","沈阳武汉","ZH9462","320",2714
"6447","沈阳武汉","MU3240","ERJ",2714
"6448","沈阳武汉","HU7730","738",2714
"6449","沈阳西安","HU7876","738",8
"6450","沈阳西安","HU7876","737",8
"6451","沈阳西安","ZH9447/8","320",8
"6452","沈阳西安","ZH9449","320",8
"6453","沈阳西安","HU7876","738",8
"6454","沈阳西安","CZ6469/70","319",8
"6455","沈阳西安","CZ6515/6","320",8
"6456","沈阳西安","9C8951/2","320",8
"6457","沈阳西安","ZH9447/8","320",8
"6458","沈阳西安","CZ6401/2","M90",8
"6459","沈阳西安","CZ6515/6","320",8
"6460","沈阳西安","CZ6515/6","320",8
"6461","沈阳西安","CZ6469/70","319",8
"6462","沈阳西安","CZ6401/2","M90",8
"6463","沈阳西宁","ZH9449","320",8861
"6464","沈阳烟台","CZ6653/4","320",5911
"6465","沈阳烟台","BK2867","MA6",5911
"6466","沈阳烟台","CZ6653/4","320",5911
"6467","沈阳延吉","CZ6601/2","319",5894
"6468","沈阳银川","CZ6663/4","320",44
"6469","沈阳银川","CZ6663/4","319",44
"6470","沈阳银川","CZ6663/4","319",44
"6471","沈阳银川","CZ6663/4","320",44
"6472","沈阳长沙","CZ6653/4","320",1376
"6473","沈阳长沙","CZ3984","320",1376
"6474","沈阳长沙","CZ3984","320",1376
"6475","沈阳长沙","CZ6653/4","320",1376
"6476","沈阳重庆","CZ6403/4","321",10896
"6477","沈阳重庆","CZ6405/6","320",10896
"6478","沈阳重庆","CZ6403/4","321",10896
"6479","沈阳重庆","CZ6403/4","321",10896
"6480","沈阳重庆","CZ6403/4","321",10896
"6481","石家庄包头","CZ6493/4","733",21688
"6482","石家庄包头","ZH9819/20","737",21688
"6483","石家庄包头","CZ6493/4","733",21688
"6484","石家庄包头","CZ6493/4","733",21688
"6485","石家庄包头","CZ6493/4","733",21688
"6486","石家庄成都","NS3209/10","320",1542
"6487","石家庄成都","9C8985/6","320",1542
"6488","石家庄成都","MU5439/40","73G",1542
"6489","石家庄成都","9C8985/6","320",1542
"6490","石家庄大连","9C8873/4","320",8585
"6491","石家庄大连","GS7401/2","E90",8585
"6492","石家庄大连","9C8873/4","320",8585
"6493","石家庄大连","ZH9161/2","320",8585
"6494","石家庄大连","9C8873/4","320",8585
"6495","石家庄大连","ZH9161/2","320",8585
"6496","石家庄大连","GS7401/2","E90",8585
"6497","石家庄福州","9C8905/6","320",18055
"6498","石家庄广州","CZ3131/2","319",5751
"6499","石家庄广州","CZ3199/200","319",5751
"6500","石家庄广州","NS3203/4","73G",5751
"6501","石家庄广州","9C8981/2","320",5751
"6502","石家庄广州","MU2357","73G",5751
"6503","石家庄贵阳","G52722","CR2",7718
"6504","石家庄哈尔滨","3U8877/8","319",20369
"6505","石家庄哈尔滨","3U8877/8","319",20369
"6506","石家庄哈尔滨","KY8021/2","737",20369
"6507","石家庄哈尔滨","JD5531/2","319",20369
"6508","石家庄哈尔滨","JD5531/2","319",20369
"6509","石家庄哈尔滨","KY8021/2","737",20369
"6510","石家庄哈尔滨","G52721","CR2",20369
"6511","石家庄海口","NS3215/6","ERJ",1884
"6512","石家庄海口","NS3221/2","320",1884
"6513","石家庄海口","NS3215/6","ERJ",1884
"6514","石家庄杭州","MU2357","73G",18093
"6515","石家庄杭州","NS3211/2","320",18093
"6516","石家庄合肥","SC4958","738",9593
"6517","石家庄呼和浩特","MU2777/8","320",21468
"6518","石家庄呼和浩特","MU2767/8","ERJ",21468
"6519","石家庄呼和浩特","NS3255/6","738",21468
"6520","石家庄呼和浩特","9C8997","320",21468
"6521","石家庄呼和浩特","CZ6603/4","320",21468
"6522","石家庄呼和浩特","CZ6603/4","320",21468
"6523","石家庄呼和浩特","NS3233","ERJ",21468
"6524","石家庄呼和浩特","MU2777/8","320",21468
"6525","石家庄呼和浩特","MU2767/8","ERJ",21468
"6526","石家庄呼和浩特","MU2777","320",21468
"6527","石家庄库尔勒","MU2405","73G",20656
"6528","石家庄库尔勒","MU2405","73G",20656
"6529","石家庄昆明","MU5794","73G",6931
"6530","石家庄昆明","MU2381/2","737",6931
"6531","石家庄昆明","MU5794","73G",6931
"6532","石家庄昆明","MU5794","73G",6931
"6533","石家庄绵阳","3U8827/8","ERJ",10191
"6534","石家庄南昌","NS3227/8","ERJ",22867
"6535","石家庄南昌","NS3227/8","ERJ",22867
"6536","石家庄南京","9C8893/4","320",7238
"6537","石家庄南京","MU2778","320",7238
"6538","石家庄南京","9C8893/4","320",7238
"6539","石家庄南宁","NS3241/2","320",17448
"6540","石家庄南宁","NS3241/2","320",17448
"6541","石家庄宁波","NS3245/6","320",18142
"6542","石家庄宁波","NS3215/6","ERJ",18142
"6543","石家庄宁波","NS3245/6","320",18142
"6544","石家庄宁波","NS3215/6","ERJ",18142
"6545","石家庄青岛","SC4722","733",9414
"6546","石家庄三亚","NS3205/6","738",11894
"6547","石家庄三亚","NS3207/8","320",11894
"6548","石家庄三亚","CZ6271/2","320",11894
"6549","石家庄三亚","NS3205/6","738",11894
"6550","石家庄三亚","CZ6271/2","320",11894
"6551","石家庄厦门","9C8975/6","320",9123
"6552","石家庄厦门","SC4958","738",9123
"6553","石家庄厦门","9C8975/6","320",9123
"6554","石家庄深圳","ZH9919/20","737",9689
"6555","石家庄深圳","ZH9765/6","320",9689
"6556","石家庄唐山","8L9933/4","737",6288
"6557","石家庄唐山","NS3239/40","320",6288
"6558","石家庄唐山","8L9933/4","737",6288
"6559","石家庄唐山","NS3235/6","ERJ",6288
"6560","石家庄温州","NS3205/6","738",12211
"6561","石家庄温州","NS3205/6","738",12211
"6562","石家庄乌鲁木齐","CZ6953/4","319",25786
"6563","石家庄乌鲁木齐","CZ6953/4","319",25786
"6564","石家庄乌鲁木齐","CZ6953/4","319",25786
"6565","石家庄乌鲁木齐","CZ6953/4","319",25786
"6566","石家庄武汉","MU3116","ERJ",8750
"6567","石家庄西安","MU2405","73G",23362
"6568","石家庄西安","MU2405","73G",23362
"6569","石家庄银川","GS6607/8","ERJ",11530
"6570","石家庄银川","GS6607/8","ERJ",11530
"6571","石家庄银川","GS6607/8","ERJ",11530
"6572","石家庄银川","GS6607/8","ERJ",11530
"6573","石家庄银川","SC4721","733",11530
"6574","石家庄长春","MU2635/6","733",24491
"6575","石家庄长春","MU2635/6","733",24491
"6576","石家庄长春","MU2635/6","733",24491
"6577","石家庄长春","MU3115","ERJ",24491
"6578","石家庄长春","MU2635/6","733",24491
"6579","石家庄长沙","NS3245/6","320",3685
"6580","石家庄长沙","NS3245/6","320",3685
"6581","石家庄重庆","MU5794","73G",24
"6582","石家庄重庆","NS3241/2","320",24
"6583","石家庄重庆","NS3241/2","320",24
"6584","石家庄重庆","9C8993/4","320",24
"6585","石家庄重庆","MU5794","73G",24
"6586","石家庄重庆","MU5794","73G",24
"6587","石家庄珠海","NS3227/8","ERJ",21154
"6588","石家庄珠海","NS3227/8","ERJ",21154
"6589","塔城乌鲁木齐","GS7573/4","ERJ",19245
"6590","台州成都","EU2712","319",22124
"6591","台州成都","EU2712","319",22124
"6592","台州广州","ZH9647/8","320",7459
"6593","台州广州","ZH9647/8","320",7459
"6594","台州广州","ZH9647/8","320",7459
"6595","台州广州","ZH9613/4","320",7459
"6596","台州广州","CZ3645/6","319",7459
"6597","台州广州","MU5223/4","73G",7459
"6598","台州广州","ZH9647/8","320",7459
"6599","台州昆明","KY8026","73G",6207
"6600","台州昆明","KY8026","73G",6207
"6601","台州青岛","KY8025","73G",11020
"6602","台州青岛","KY8025","73G",11020
"6603","台州深圳","ZH9805/6","738",9000
"6604","台州深圳","ZH9805/6","738",9000
"6605","台州武汉","EU2712","319",8023
"6606","台州武汉","EU2712","319",8023
"6607","太原成都","CA4181/2","752",6148
"6608","太原成都","3U8871/2","320",6148
"6609","太原成都","MU5233/4","73G",6148
"6610","太原大连","HU7063","738",11987
"6611","太原大连","CZ6977/8","319",11987
"6612","太原大连","CZ6977/8","319",11987
"6613","太原大连","CZ6977/8","319",11987
"6614","太原大同","MU2735/6","ERJ",8587
"6615","太原大同","G52753","CR2",8587
"6616","太原大同","G52749","CR2",8587
"6617","太原鄂尔多斯","MU2751/2","EMB",6202
"6618","太原鄂尔多斯","MU2751/2","EMB",6202
"6619","太原鄂尔多斯","MU3127/8","ERJ",6202
"6620","太原鄂尔多斯","MU2751/2","320",6202
"6621","太原鄂尔多斯","MU3127/8","ERJ",6202
"6622","太原鄂尔多斯","MU2751/2","320",6202
"6623","太原鄂尔多斯","MU2751/2","320",6202
"6624","太原鄂尔多斯","MU2751/2","320",6202
"6625","太原福州","MU2169/70","73G",6417
"6626","太原福州","MU2169/70","73G",6417
"6627","太原福州","MU2169/70","73G",6417
"6628","太原福州","MU2169/70","73G",6417
"6629","太原福州","MU2169/70","73G",6417
"6630","太原福州","MU5253","73G",6417
"6631","太原福州","MF8136","738",6417
"6632","太原福州","MU2169/70","73G",6417
"6633","太原广州","CZ3695/6","319",2619
"6634","太原广州","CZ3701/2","319",2619
"6635","太原广州","MU5251","738",2619
"6636","太原广州","CZ3529/30","319",2619
"6637","太原广州","HU7379","733",2619
"6638","太原广州","CZ3703/4","319",2619
"6639","太原贵阳","GS6533/4","E90",7878
"6640","太原贵阳","G52750","CR2",7878
"6641","太原贵阳","GS6533/4","E90",7878
"6642","太原贵阳","GS6533/4","E90",7878
"6643","太原贵阳","G52738","CR2",7878
"6644","太原贵阳","GS6533/4","E90",7878
"6645","太原贵阳","GS6533/4","E90",7878
"6646","太原贵阳","G52738","CR2",7878
"6647","太原贵阳","GS6533/4","E90",7878
"6648","太原桂林","HU7335","734",10171
"6649","太原桂林","3U8969/70","320",10171
"6650","太原桂林","3U8969/70","320",10171
"6651","太原桂林","CZ6288","738",10171
"6652","太原哈尔滨","HU7885","738",25152
"6653","太原海口","MU2293","73G",6494
"6654","太原海口","HU7333/4","737",6494
"6655","太原海口","HU7333/4","737",6494
"6656","太原海口","HU7333","738",6494
"6657","太原海口","HU7333/4","737",6494
"6658","太原海口","MU5205/6","73G",6494
"6659","太原海口","HU7333/4","737",6494
"6660","太原海口","HU7335","734",6494
"6661","太原海口","HU7333","738",6494
"6662","太原海口","MU5205/6","73G",6494
"6663","太原杭州","MF8177/8","738",9797
"6664","太原杭州","HU7365","738",9797
"6665","太原杭州","MF8149/50","738",9797
"6666","太原杭州","MU5191","73G",9797
"6667","太原杭州","MF8149/50","738",9797
"6668","太原杭州","MF8149/50","738",9797
"6669","太原杭州","HU7365","738",9797
"6670","太原杭州","MU2369/70","733",9797
"6671","太原杭州","MF8177/8","738",9797
"6672","太原杭州","MU2369/70","733",9797
"6673","太原杭州","MF8149/50","737",9797
"6674","太原杭州","MF8177/8","738",9797
"6675","太原合肥","HU7863","738",29
"6676","太原呼和浩特","8L9945/6","73G",2881
"6677","太原呼和浩特","8L9945/6","73G",2881
"6678","太原呼和浩特","8L9945/6","73G",2881
"6679","太原呼和浩特","8L9945/6","73G",2881
"6680","太原呼和浩特","8L9945/6","73G",2881
"6681","太原呼和浩特","8L9945/6","73G",2881
